file_name,old_column_name,cleaned_column_name,final_column_name
Pre_single_standardized.csv,GLRLM_HighGreyLevelRunEmphasis(IBSI:G3QZ),GLRLM_HighGreyLevelRunEmphasis,GLRLM_HighGreyLevelRunEmphasis
Pre_single_standardized.csv,GLRLM_ShortRunLowGreyLevelEmphasis(IBSI:HTZT),GLRLM_ShortRunLowGreyLevelEmphasis,GLRLM_ShortRunLowGreyLevelEmphasis
Pre_single_standardized.csv,GLRLM_ShortRunHighGreyLevelEmphasis(IBSI:GD3A),GLRLM_ShortRunHighGreyLevelEmphasis,GLRLM_ShortRunHighGreyLevelEmphasis
Pre_single_standardized.csv,GLRLM_LongRunLowGreyLevelEmphasis(IBSI:IVPO),GLRLM_LongRunLowGreyLevelEmphasis,GLRLM_LongRunLowGreyLevelEmphasis
Pre_single_standardized.csv,GLRLM_LongRunHighGreyLevelEmphasis(IBSI:3KUM),GLRLM_LongRunHighGreyLevelEmphasis,GLRLM_LongRunHighGreyLevelEmphasis
Pre_single_standardized.csv,GLRLM_GreyLevelNonUniformity(IBSI:R5YN),GLRLM_GreyLevelNonUniformity,GLRLM_GreyLevelNonUniformity
Pre_single_standardized.csv,GLRLM_RunLengthNonUniformity(IBSI:W92Y),GLRLM_RunLengthNonUniformity,GLRLM_RunLengthNonUniformity
Pre_single_standardized.csv,GLRLM_RunPercentage(IBSI:9ZK5),GLRLM_RunPercentage,GLRLM_RunPercentage
Pre_single_standardized.csv,GLRLM_GreyLevelVariance(IBSI:8CE5),GLRLM_GreyLevelVariance,GLRLM_GreyLevelVariance
Pre_single_standardized.csv,GLRLM_RunLengthVariance(IBSI:SXLW),GLRLM_RunLengthVariance,GLRLM_RunLengthVariance
Pre_single_standardized.csv,GLRLM_RunEntropy(IBSI:HJ90),GLRLM_RunEntropy,GLRLM_RunEntropy
Pre_single_standardized.csv,NGTDM_Coarseness(IBSI:QCDE),NGTDM_Coarseness,NGTDM_Coarseness
Pre_single_standardized.csv,NGTDM_Contrast(IBSI:65HE),NGTDM_Contrast,NGTDM_Contrast
Pre_single_standardized.csv,NGTDM_Busyness(IBSI:NQ30),NGTDM_Busyness,NGTDM_Busyness
Pre_single_standardized.csv,NGTDM_Complexity(IBSI:HDEZ),NGTDM_Complexity,NGTDM_Complexity
Pre_single_standardized.csv,NGTDM_Strength(IBSI:1X9X),NGTDM_Strength,NGTDM_Strength
Pre_single_standardized.csv,GLSZM_SmallZoneEmphasis(IBSI:5QRC),GLSZM_SmallZoneEmphasis,GLSZM_SmallZoneEmphasis
Pre_single_standardized.csv,GLSZM_LargeZoneEmphasis(IBSI:48P8),GLSZM_LargeZoneEmphasis,GLSZM_LargeZoneEmphasis
Pre_single_standardized.csv,GLSZM_LowGrayLevelZoneEmphasis(IBSI:XMSY),GLSZM_LowGrayLevelZoneEmphasis,GLSZM_LowGrayLevelZoneEmphasis
Pre_single_standardized.csv,GLSZM_HighGrayLevelZoneEmphasis(IBSI:5GN9),GLSZM_HighGrayLevelZoneEmphasis,GLSZM_HighGrayLevelZoneEmphasis
Pre_single_standardized.csv,GLSZM_SmallZoneLowGreyLevelEmphasis(IBSI:5RAI),GLSZM_SmallZoneLowGreyLevelEmphasis,GLSZM_SmallZoneLowGreyLevelEmphasis
Pre_single_standardized.csv,GLSZM_SmallZoneHighGreyLevelEmphasis(IBSI:HW1V),GLSZM_SmallZoneHighGreyLevelEmphasis,GLSZM_SmallZoneHighGreyLevelEmphasis
Pre_single_standardized.csv,GLSZM_LargeZoneLowGreyLevelEmphasis(IBSI:YH51),GLSZM_LargeZoneLowGreyLevelEmphasis,GLSZM_LargeZoneLowGreyLevelEmphasis
Pre_single_standardized.csv,GLSZM_LargeZoneHighGreyLevelEmphasis(IBSI:J17V),GLSZM_LargeZoneHighGreyLevelEmphasis,GLSZM_LargeZoneHighGreyLevelEmphasis
Pre_single_standardized.csv,GLSZM_GreyLevelNonUniformity(IBSI:JNSA),GLSZM_GreyLevelNonUniformity,GLSZM_GreyLevelNonUniformity
Pre_single_standardized.csv,GLSZM_NormalisedGreyLevelNonUniformity(IBSI:Y1RO),GLSZM_NormalisedGreyLevelNonUniformity,GLSZM_NormalisedGreyLevelNonUniformity
Pre_single_standardized.csv,GLSZM_ZoneSizeNonUniformity(IBSI:4JP3),GLSZM_ZoneSizeNonUniformity,GLSZM_ZoneSizeNonUniformity
Pre_single_standardized.csv,GLSZM_NormalisedZoneSizeNonUniformity(IBSI:VB3A),GLSZM_NormalisedZoneSizeNonUniformity,GLSZM_NormalisedZoneSizeNonUniformity
Pre_single_standardized.csv,GLSZM_ZonePercentage(IBSI:P30P),GLSZM_ZonePercentage,GLSZM_ZonePercentage
Pre_single_standardized.csv,GLSZM_GreyLevelVariance(IBSI:BYLV),GLSZM_GreyLevelVariance,GLSZM_GreyLevelVariance
Pre_single_standardized.csv,GLSZM_ZoneSizeVariance(IBSI:3NSA),GLSZM_ZoneSizeVariance,GLSZM_ZoneSizeVariance
Pre_single_standardized.csv,GLSZM_ZoneSizeEntropy(IBSI:GU8N),GLSZM_ZoneSizeEntropy,GLSZM_ZoneSizeEntropy
Pre_single_standardized.csv,Label,Label,Label
