Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
RandomForest,LightGBM,0.6454326923076923,0.6002103365384615,0.04522235576923084,1.29031074318265,0.19694278829344647,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.7064302884615385,0.6496394230769231,0.05679086538461542,1.2480751874216034,0.2120035239630712,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.6838942307692308,0.6361177884615385,0.04777644230769229,1.2347477776998361,0.2169243883980302,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.6502403846153846,0.6002103365384615,0.05003004807692313,1.0524224090085248,0.29260579191345437,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.6502403846153846,0.6095252403846154,0.04071514423076916,1.0419772029700691,0.2974222484081588,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.6838942307692308,0.6454326923076923,0.03846153846153855,0.9857107372277906,0.32427507902433605,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6838942307692308,0.6496394230769231,0.03425480769230771,0.8933043601179351,0.3716942036926877,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6361177884615385,0.6002103365384615,0.035907451923077094,0.8919820812435302,0.3724025369036089,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.6496394230769231,0.6095252403846154,0.04011418269230771,0.8560076445649542,0.391993551008858,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.6355168269230769,0.6002103365384615,0.03530649038461542,0.8437283652413575,0.398821213159001,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.6454326923076923,0.6095252403846154,0.03590745192307687,0.8044682614647245,0.42112659208316183,✗,✗,1.0,✗
KNN,LightGBM,0.6287560096153846,0.6002103365384615,0.028545673076923128,0.6393574657567813,0.5225904125297545,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.7064302884615385,0.6838942307692308,0.02253605769230771,0.5841932105278594,0.559090328913416,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.6361177884615385,0.6095252403846154,0.026592548076923128,0.5736822900931501,0.5661828147139732,✗,✗,1.0,✗
SVM_Linear,KNN,0.6502403846153846,0.6287560096153846,0.021484375,0.5666168199352046,0.5709745448674022,✗,✗,1.0,✗
ExtraTrees,SVM_RBF,0.6355168269230769,0.6095252403846154,0.025991586538461453,0.5405147352089629,0.5888421018450283,✗,✗,1.0,✗
XGBoost,KNN,0.6496394230769231,0.6287560096153846,0.020883413461538547,0.5134253954422825,0.6076537849996226,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.6502403846153846,0.6355168269230769,0.01472355769230771,0.5074492823241245,0.6118396140506194,✗,✗,1.0,✗
RandomForest,KNN,0.6454326923076923,0.6287560096153846,0.01667668269230771,0.42871491002420015,0.6681307086674468,✗,✗,1.0,✗
SVM_RBF,KNN,0.6095252403846154,0.6287560096153846,-0.019230769230769162,-0.4225203185365168,0.6726452731945818,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6361177884615385,0.6496394230769231,-0.013521634615384581,-0.4016562209473227,0.6879370478822582,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6502403846153846,0.6361177884615385,0.014122596153846034,0.3844360050502659,0.7006553187872429,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6355168269230769,0.6496394230769231,-0.014122596153846256,-0.3633484602200681,0.7163445973048006,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.6361177884615385,0.6454326923076923,-0.009314903846153744,-0.28249992886593794,0.7775602011155252,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6355168269230769,0.6454326923076923,-0.009915865384615419,-0.2636938575332763,0.7920158290431343,✗,✗,1.0,✗
ExtraTrees,KNN,0.6355168269230769,0.6287560096153846,0.006760817307692291,0.19102124897651993,0.8485089454107726,✗,✗,1.0,✗
GradientBoosting,KNN,0.6361177884615385,0.6287560096153846,0.007361778846153966,0.1871857584966864,0.8515149905603867,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6095252403846154,0.6002103365384615,0.009314903846153966,0.18467386808151776,0.8534848438524221,✗,✗,1.0,✗
RandomForest,XGBoost,0.6454326923076923,0.6496394230769231,-0.0042067307692308376,-0.15196370516577862,0.8792155622078164,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.6502403846153846,0.6454326923076923,0.004807692307692291,0.1193276428935464,0.905015784095965,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6355168269230769,0.6361177884615385,-0.0006009615384616751,-0.017787626308357184,0.985808275975262,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.6502403846153846,0.6496394230769231,0.0006009615384614531,0.014702706013950795,0.9882693605055056,✗,✗,1.0,✗
