Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.46,0.6875,0.7,0.7457627118644068,0.6363636363636364,0.6929824561403509,0.69375,0.38749999999999996,44,15,35,20
0.47000000000000003,0.65625,0.7,0.7368421052631579,0.6140350877192983,0.6754385964912281,0.678125,0.35624999999999996,42,15,35,22
0.48000000000000004,0.65625,0.7,0.7368421052631579,0.6140350877192983,0.6754385964912281,0.678125,0.35624999999999996,42,15,35,22
0.49,0.65625,0.74,0.7636363636363637,0.6271186440677966,0.6929824561403509,0.698125,0.39625,42,13,37,22
0.5,0.625,0.74,0.7547169811320755,0.6065573770491803,0.6754385964912281,0.6825,0.365,40,13,37,24
0.51,0.59375,0.74,0.7450980392156863,0.5873015873015873,0.6578947368421053,0.666875,0.33375,38,13,37,26
0.52,0.578125,0.76,0.7551020408163265,0.5846153846153846,0.6578947368421053,0.6690625,0.338125,37,12,38,27
0.53,0.578125,0.76,0.7551020408163265,0.5846153846153846,0.6578947368421053,0.6690625,0.338125,37,12,38,27
0.54,0.53125,0.76,0.7391304347826086,0.5588235294117647,0.631578947368421,0.645625,0.29125,34,12,38,30
0.55,0.484375,0.76,0.7209302325581395,0.5352112676056338,0.6052631578947368,0.6221875,0.244375,31,12,38,33
0.56,0.46875,0.76,0.7142857142857143,0.5277777777777778,0.5964912280701754,0.614375,0.22875,30,12,38,34
0.5700000000000001,0.453125,0.78,0.725,0.527027027027027,0.5964912280701754,0.6165625,0.23312500000000003,29,11,39,35
0.5800000000000001,0.421875,0.82,0.75,0.5256410256410257,0.5964912280701754,0.6209374999999999,0.24187499999999984,27,9,41,37
0.59,0.40625,0.88,0.8125,0.5365853658536586,0.6140350877192983,0.643125,0.2862499999999999,26,6,44,38
0.6,0.390625,0.88,0.8064516129032258,0.5301204819277109,0.6052631578947368,0.6353125,0.2706249999999999,25,6,44,39
0.61,0.375,0.9,0.8275862068965517,0.5294117647058824,0.6052631578947368,0.6375,0.2749999999999999,24,5,45,40
0.62,0.375,0.9,0.8275862068965517,0.5294117647058824,0.6052631578947368,0.6375,0.2749999999999999,24,5,45,40
0.63,0.34375,0.92,0.8461538461538461,0.5227272727272727,0.5964912280701754,0.631875,0.26374999999999993,22,4,46,42
0.64,0.3125,0.92,0.8333333333333334,0.5111111111111111,0.5789473684210527,0.61625,0.23249999999999993,20,4,46,44
0.65,0.296875,0.92,0.8260869565217391,0.5054945054945055,0.5701754385964912,0.6084375,0.21687499999999993,19,4,46,45
0.66,0.296875,0.92,0.8260869565217391,0.5054945054945055,0.5701754385964912,0.6084375,0.21687499999999993,19,4,46,45
0.67,0.28125,0.94,0.8571428571428571,0.5053763440860215,0.5701754385964912,0.610625,0.22124999999999995,18,3,47,46
0.68,0.265625,0.94,0.85,0.5,0.5614035087719298,0.6028125,0.20562499999999995,17,3,47,47
0.6900000000000001,0.25,0.94,0.8421052631578947,0.49473684210526314,0.5526315789473685,0.595,0.18999999999999995,16,3,47,48
0.7000000000000001,0.25,0.94,0.8421052631578947,0.49473684210526314,0.5526315789473685,0.595,0.18999999999999995,16,3,47,48
0.7100000000000001,0.234375,0.94,0.8333333333333334,0.4895833333333333,0.543859649122807,0.5871875,0.17437499999999995,15,3,47,49
0.72,0.171875,0.94,0.7857142857142857,0.47,0.5087719298245614,0.5559375,0.11187499999999995,11,3,47,53
0.73,0.140625,0.94,0.75,0.46078431372549017,0.49122807017543857,0.5403125,0.08062499999999995,9,3,47,55
0.74,0.125,0.94,0.7272727272727273,0.4563106796116505,0.4824561403508772,0.5325,0.06499999999999995,8,3,47,56
0.75,0.125,0.94,0.7272727272727273,0.4563106796116505,0.4824561403508772,0.5325,0.06499999999999995,8,3,47,56
0.76,0.125,0.94,0.7272727272727273,0.4563106796116505,0.4824561403508772,0.5325,0.06499999999999995,8,3,47,56
0.77,0.109375,0.94,0.7,0.4519230769230769,0.47368421052631576,0.5246875,0.04937499999999995,7,3,47,57
0.78,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.79,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.8,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.81,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.8200000000000001,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.8300000000000001,0.09375,0.96,0.75,0.4528301886792453,0.47368421052631576,0.526875,0.053749999999999964,6,2,48,58
0.8400000000000001,0.0625,0.96,0.6666666666666666,0.4444444444444444,0.45614035087719296,0.51125,0.022499999999999964,4,2,48,60
0.85,0.046875,0.96,0.6,0.44036697247706424,0.4473684210526316,0.5034375,0.0068749999999999645,3,2,48,61
0.86,0.046875,0.96,0.6,0.44036697247706424,0.4473684210526316,0.5034375,0.0068749999999999645,3,2,48,61
0.87,0.046875,0.96,0.6,0.44036697247706424,0.4473684210526316,0.5034375,0.0068749999999999645,3,2,48,61
0.88,0.046875,0.96,0.6,0.44036697247706424,0.4473684210526316,0.5034375,0.0068749999999999645,3,2,48,61
0.89,0.046875,0.96,0.6,0.44036697247706424,0.4473684210526316,0.5034375,0.0068749999999999645,3,2,48,61
0.9,0.046875,0.98,0.75,0.44545454545454544,0.45614035087719296,0.5134375,0.026874999999999982,3,1,49,61
0.91,0.046875,0.98,0.75,0.44545454545454544,0.45614035087719296,0.5134375,0.026874999999999982,3,1,49,61
0.92,0.046875,0.98,0.75,0.44545454545454544,0.45614035087719296,0.5134375,0.026874999999999982,3,1,49,61
0.93,0.046875,0.98,0.75,0.44545454545454544,0.45614035087719296,0.5134375,0.026874999999999982,3,1,49,61
0.9400000000000001,0.03125,0.98,0.6666666666666666,0.44144144144144143,0.4473684210526316,0.505625,0.011249999999999982,2,1,49,62
0.9500000000000001,0.015625,0.98,0.5,0.4375,0.43859649122807015,0.4978125,-0.004375000000000018,1,1,49,63
0.9600000000000001,0.015625,0.98,0.5,0.4375,0.43859649122807015,0.4978125,-0.004375000000000018,1,1,49,63
0.97,0.0,0.98,0.0,0.4336283185840708,0.4298245614035088,0.49,-0.020000000000000018,0,1,49,64
0.98,0.0,0.98,0.0,0.4336283185840708,0.4298245614035088,0.49,-0.020000000000000018,0,1,49,64
0.99,0.0,0.98,0.0,0.4336283185840708,0.4298245614035088,0.49,-0.020000000000000018,0,1,49,64
