Threshold,Sensitivity,Specificity,PPV,NPV,Accuracy,Balanced_Accuracy,Youden_Index,TP,FP,TN,FN
0.46,0.71875,0.66,0.7301587301587301,0.6470588235294118,0.6929824561403509,0.6893750000000001,0.37875000000000014,46,17,33,18
0.47000000000000003,0.6875,0.68,0.7333333333333333,0.6296296296296297,0.6842105263157895,0.6837500000000001,0.36750000000000016,44,16,34,20
0.48000000000000004,0.671875,0.68,0.7288135593220338,0.6181818181818182,0.6754385964912281,0.6759375000000001,0.35187500000000016,43,16,34,21
0.49,0.640625,0.72,0.7454545454545455,0.6101694915254238,0.6754385964912281,0.6803125,0.360625,41,14,36,23
0.5,0.625,0.72,0.7407407407407407,0.6,0.6666666666666666,0.6725,0.345,40,14,36,24
0.51,0.609375,0.72,0.7358490566037735,0.5901639344262295,0.6578947368421053,0.6646875,0.329375,39,14,36,25
0.52,0.59375,0.72,0.7307692307692307,0.5806451612903226,0.6491228070175439,0.656875,0.31375,38,14,36,26
0.53,0.59375,0.72,0.7307692307692307,0.5806451612903226,0.6491228070175439,0.656875,0.31375,38,14,36,26
0.54,0.59375,0.72,0.7307692307692307,0.5806451612903226,0.6491228070175439,0.656875,0.31375,38,14,36,26
0.55,0.59375,0.74,0.7450980392156863,0.5873015873015873,0.6578947368421053,0.666875,0.33375,38,13,37,26
0.56,0.5625,0.74,0.7346938775510204,0.5692307692307692,0.6403508771929824,0.65125,0.3025,36,13,37,28
0.5700000000000001,0.5625,0.76,0.75,0.5757575757575758,0.6491228070175439,0.66125,0.3225,36,12,38,28
0.5800000000000001,0.53125,0.78,0.7555555555555555,0.5652173913043478,0.6403508771929824,0.655625,0.31125,34,11,39,30
0.59,0.53125,0.78,0.7555555555555555,0.5652173913043478,0.6403508771929824,0.655625,0.31125,34,11,39,30
0.6,0.5,0.8,0.7619047619047619,0.5555555555555556,0.631578947368421,0.65,0.30000000000000004,32,10,40,32
0.61,0.46875,0.82,0.7692307692307693,0.5466666666666666,0.6228070175438597,0.6443749999999999,0.28874999999999984,30,9,41,34
0.62,0.453125,0.84,0.7837837837837838,0.5454545454545454,0.6228070175438597,0.6465624999999999,0.29312499999999986,29,8,42,35
0.63,0.4375,0.84,0.7777777777777778,0.5384615384615384,0.6140350877192983,0.6387499999999999,0.27749999999999986,28,8,42,36
0.64,0.421875,0.84,0.7714285714285715,0.5316455696202531,0.6052631578947368,0.6309374999999999,0.26187499999999986,27,8,42,37
0.65,0.375,0.84,0.75,0.5121951219512195,0.5789473684210527,0.6074999999999999,0.21499999999999986,24,8,42,40
0.66,0.34375,0.88,0.7857142857142857,0.5116279069767442,0.5789473684210527,0.611875,0.2237499999999999,22,6,44,42
0.67,0.3125,0.9,0.8,0.5056179775280899,0.5701754385964912,0.60625,0.2124999999999999,20,5,45,44
0.68,0.296875,0.9,0.7916666666666666,0.5,0.5614035087719298,0.5984375,0.1968749999999999,19,5,45,45
0.6900000000000001,0.25,0.9,0.7619047619047619,0.4838709677419355,0.5350877192982456,0.575,0.1499999999999999,16,5,45,48
0.7000000000000001,0.234375,0.9,0.75,0.4787234042553192,0.5263157894736842,0.5671875,0.1343749999999999,15,5,45,49
0.7100000000000001,0.234375,0.9,0.75,0.4787234042553192,0.5263157894736842,0.5671875,0.1343749999999999,15,5,45,49
0.72,0.1875,0.9,0.7058823529411765,0.4639175257731959,0.5,0.54375,0.08749999999999991,12,5,45,52
0.73,0.171875,0.9,0.6875,0.45918367346938777,0.49122807017543857,0.5359375,0.07187499999999991,11,5,45,53
0.74,0.15625,0.94,0.7692307692307693,0.46534653465346537,0.5,0.548125,0.09624999999999995,10,3,47,54
0.75,0.15625,0.94,0.7692307692307693,0.46534653465346537,0.5,0.548125,0.09624999999999995,10,3,47,54
0.76,0.140625,0.94,0.75,0.46078431372549017,0.49122807017543857,0.5403125,0.08062499999999995,9,3,47,55
0.77,0.140625,0.96,0.8181818181818182,0.46601941747572817,0.5,0.5503125,0.10062499999999996,9,2,48,55
0.78,0.140625,0.96,0.8181818181818182,0.46601941747572817,0.5,0.5503125,0.10062499999999996,9,2,48,55
0.79,0.140625,0.96,0.8181818181818182,0.46601941747572817,0.5,0.5503125,0.10062499999999996,9,2,48,55
0.8,0.125,0.96,0.8,0.46153846153846156,0.49122807017543857,0.5425,0.08499999999999996,8,2,48,56
0.81,0.109375,0.96,0.7777777777777778,0.45714285714285713,0.4824561403508772,0.5346875,0.06937499999999996,7,2,48,57
0.8200000000000001,0.109375,0.98,0.875,0.46226415094339623,0.49122807017543857,0.5446875,0.08937499999999998,7,1,49,57
0.8300000000000001,0.109375,0.98,0.875,0.46226415094339623,0.49122807017543857,0.5446875,0.08937499999999998,7,1,49,57
0.8400000000000001,0.078125,0.98,0.8333333333333334,0.4537037037037037,0.47368421052631576,0.5290625,0.05812499999999998,5,1,49,59
0.85,0.0625,0.98,0.8,0.44954128440366975,0.4649122807017544,0.52125,0.04249999999999998,4,1,49,60
0.86,0.046875,0.98,0.75,0.44545454545454544,0.45614035087719296,0.5134375,0.026874999999999982,3,1,49,61
0.87,0.046875,1.0,1.0,0.45045045045045046,0.4649122807017544,0.5234375,0.046875,3,0,50,61
0.88,0.03125,1.0,1.0,0.44642857142857145,0.45614035087719296,0.515625,0.03125,2,0,50,62
0.89,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.9,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.91,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.92,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.93,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.9400000000000001,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.9500000000000001,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.9600000000000001,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.97,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.98,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
0.99,0.0,1.0,,0.43859649122807015,0.43859649122807015,0.5,0.0,0,0,50,64
