Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_RBF,KNN,0.6586538461538463,0.6721754807692308,-0.013521634615384581,-0.4184148662636899,0.6756438191331442,✗,✗,1.0,✗
RandomForest,ExtraTrees,0.6829927884615385,0.6703725961538463,0.01262019230769229,0.40652107923847164,0.6843597719761939,✗,✗,1.0,✗
KNN,LightGBM,0.6721754807692308,0.6524939903846154,0.01968149038461542,0.37697550499246635,0.7061918084898764,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6703725961538463,0.6574519230769231,0.012920673076923128,0.3692777278345535,0.7119207248306803,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6586538461538463,0.6448317307692308,0.013822115384615419,0.3664118716822547,0.7140577624716982,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6890024038461537,0.6736778846153846,0.015324519230769162,0.3657464352068776,0.7145542929348436,✗,✗,1.0,✗
KNN,GradientBoosting,0.6721754807692308,0.6574519230769231,0.01472355769230771,0.35945308430996425,0.7192561689632222,✗,✗,1.0,✗
KNN,RandomForest,0.6721754807692308,0.6829927884615385,-0.01081730769230771,-0.31140979215137354,0.7554891106841046,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6586538461538463,0.6703725961538463,-0.01171875,-0.30424231430470555,0.7609432896528354,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6586538461538463,0.6736778846153846,-0.015024038461538325,-0.2937932212147601,0.7689159153098547,✗,✗,1.0,✗
GradientBoosting,NaiveBayes,0.6574519230769231,0.6448317307692308,0.01262019230769229,0.2855860224021865,0.7751952102965779,✗,✗,1.0,✗
RandomForest,XGBoost,0.6829927884615385,0.6736778846153846,0.009314903846153966,0.25566905931359424,0.7982063883546433,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.69140625,0.6890024038461537,0.0024038461538462563,0.2438627207030203,0.8073371422033209,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.69140625,0.6829927884615385,0.008413461538461453,0.24368224381719417,0.8074769262695362,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.6890024038461537,0.6829927884615385,0.006009615384615197,0.17738861101226797,0.8592031525534307,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6448317307692308,0.6524939903846154,-0.007662259615384581,-0.14048188095905625,0.8882792674219863,✗,✗,1.0,✗
GradientBoosting,LightGBM,0.6574519230769231,0.6524939903846154,0.004957932692307709,0.1311657145903678,0.8956442173850343,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6586538461538463,0.6524939903846154,0.0061598557692308376,0.11426918162320003,0.909024411948957,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6703725961538463,0.6736778846153846,-0.003305288461538325,-0.08126423084720684,0.9352318195243766,✗,✗,1.0,✗
KNN,ExtraTrees,0.6721754807692308,0.6703725961538463,0.0018028846153845812,0.049740250162653994,0.9603293811488386,✗,✗,1.0,✗
KNN,XGBoost,0.6721754807692308,0.6736778846153846,-0.0015024038461537437,-0.03083380688733381,0.9754020792330542,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.6586538461538463,0.6574519230769231,0.0012019230769231282,0.02931551068701114,0.9766129564797046,✗,✗,1.0,✗
