Curve,FPR,TPR,AUC
Macro_Average_OvR,0.34,0.7050793650793651,0.7238095238095239
Macro_Average_OvR,0.3492063492063492,0.715079365079365,0.7238095238095239
Macro_Average_OvR,0.38,0.723015873015873,0.7238095238095239
Macro_Average_OvR,0.4126984126984127,0.7830158730158729,0.7238095238095239
Macro_Average_OvR,0.44,0.8068253968253968,0.7238095238095239
Macro_Average_OvR,0.4444444444444444,0.8168253968253968,0.7238095238095239
Macro_Average_OvR,0.4603174603174603,0.8268253968253968,0.7238095238095239
Macro_Average_OvR,0.48,0.8347619047619048,0.7238095238095239
Macro_Average_OvR,0.58,0.8347619047619048,0.7238095238095239
Macro_Average_OvR,0.62,0.8506349206349206,0.7238095238095239
Macro_Average_OvR,0.64,0.8585714285714285,0.7238095238095239
Macro_Average_OvR,0.6666666666666666,0.8785714285714286,0.7238095238095239
Macro_Average_OvR,0.6984126984126984,0.8985714285714286,0.7238095238095239
Macro_Average_OvR,0.7301587301587301,0.9085714285714286,0.7238095238095239
Macro_Average_OvR,0.746031746031746,0.9185714285714286,0.7238095238095239
Macro_Average_OvR,0.7936507936507936,0.9285714285714286,0.7238095238095239
Macro_Average_OvR,0.8,0.9365079365079365,0.7238095238095239
Macro_Average_OvR,0.82,0.9682539682539683,0.7238095238095239
Macro_Average_OvR,0.86,0.9761904761904762,0.7238095238095239
Macro_Average_OvR,0.92,0.9841269841269842,0.7238095238095239
Macro_Average_OvR,0.94,1.0,0.7238095238095239
Macro_Average_OvR,1.0,1.0,0.7238095238095239
Micro_Average_OvR,0.0,0.0,0.7109405591667319
Micro_Average_OvR,0.0,0.008849557522123894,0.7109405591667319
Micro_Average_OvR,0.0,0.1415929203539823,0.7109405591667319
Micro_Average_OvR,0.008849557522123894,0.1415929203539823,0.7109405591667319
Micro_Average_OvR,0.008849557522123894,0.1504424778761062,0.7109405591667319
Micro_Average_OvR,0.02654867256637168,0.1504424778761062,0.7109405591667319
Micro_Average_OvR,0.02654867256637168,0.1592920353982301,0.7109405591667319
Micro_Average_OvR,0.035398230088495575,0.1592920353982301,0.7109405591667319
Micro_Average_OvR,0.035398230088495575,0.17699115044247787,0.7109405591667319
Micro_Average_OvR,0.04424778761061947,0.17699115044247787,0.7109405591667319
Micro_Average_OvR,0.04424778761061947,0.18584070796460178,0.7109405591667319
Micro_Average_OvR,0.05309734513274336,0.18584070796460178,0.7109405591667319
Micro_Average_OvR,0.05309734513274336,0.23008849557522124,0.7109405591667319
Micro_Average_OvR,0.07079646017699115,0.23008849557522124,0.7109405591667319
Micro_Average_OvR,0.07079646017699115,0.24778761061946902,0.7109405591667319
Micro_Average_OvR,0.09734513274336283,0.24778761061946902,0.7109405591667319
Micro_Average_OvR,0.09734513274336283,0.37168141592920356,0.7109405591667319
Micro_Average_OvR,0.10619469026548672,0.37168141592920356,0.7109405591667319
Micro_Average_OvR,0.10619469026548672,0.3805309734513274,0.7109405591667319
Micro_Average_OvR,0.11504424778761062,0.3805309734513274,0.7109405591667319
Micro_Average_OvR,0.11504424778761062,0.3893805309734513,0.7109405591667319
Micro_Average_OvR,0.13274336283185842,0.3893805309734513,0.7109405591667319
Micro_Average_OvR,0.13274336283185842,0.40707964601769914,0.7109405591667319
Micro_Average_OvR,0.20353982300884957,0.40707964601769914,0.7109405591667319
Micro_Average_OvR,0.20353982300884957,0.4247787610619469,0.7109405591667319
Micro_Average_OvR,0.21238938053097345,0.4247787610619469,0.7109405591667319
Micro_Average_OvR,0.21238938053097345,0.4778761061946903,0.7109405591667319
Micro_Average_OvR,0.22123893805309736,0.4778761061946903,0.7109405591667319
Micro_Average_OvR,0.22123893805309736,0.5221238938053098,0.7109405591667319
Micro_Average_OvR,0.23008849557522124,0.5221238938053098,0.7109405591667319
Micro_Average_OvR,0.23008849557522124,0.5398230088495575,0.7109405591667319
Micro_Average_OvR,0.24778761061946902,0.5398230088495575,0.7109405591667319
Micro_Average_OvR,0.24778761061946902,0.5486725663716814,0.7109405591667319
Micro_Average_OvR,0.2743362831858407,0.5486725663716814,0.7109405591667319
Micro_Average_OvR,0.2743362831858407,0.5929203539823009,0.7109405591667319
Micro_Average_OvR,0.2831858407079646,0.5929203539823009,0.7109405591667319
Micro_Average_OvR,0.2831858407079646,0.6017699115044248,0.7109405591667319
Micro_Average_OvR,0.2920353982300885,0.6017699115044248,0.7109405591667319
Micro_Average_OvR,0.2920353982300885,0.6106194690265486,0.7109405591667319
Micro_Average_OvR,0.30973451327433627,0.6106194690265486,0.7109405591667319
Micro_Average_OvR,0.30973451327433627,0.6194690265486725,0.7109405591667319
Micro_Average_OvR,0.36283185840707965,0.6194690265486725,0.7109405591667319
Micro_Average_OvR,0.3805309734513274,0.6371681415929203,0.7109405591667319
Micro_Average_OvR,0.3805309734513274,0.6902654867256637,0.7109405591667319
Micro_Average_OvR,0.3893805309734513,0.6902654867256637,0.7109405591667319
Micro_Average_OvR,0.3893805309734513,0.7079646017699115,0.7109405591667319
Micro_Average_OvR,0.39823008849557523,0.7079646017699115,0.7109405591667319
Micro_Average_OvR,0.39823008849557523,0.7168141592920354,0.7109405591667319
Micro_Average_OvR,0.40707964601769914,0.7168141592920354,0.7109405591667319
Micro_Average_OvR,0.40707964601769914,0.7256637168141593,0.7109405591667319
Micro_Average_OvR,0.45132743362831856,0.7256637168141593,0.7109405591667319
Micro_Average_OvR,0.45132743362831856,0.7522123893805309,0.7109405591667319
Micro_Average_OvR,0.46017699115044247,0.7522123893805309,0.7109405591667319
Micro_Average_OvR,0.46017699115044247,0.7699115044247787,0.7109405591667319
Micro_Average_OvR,0.4778761061946903,0.7699115044247787,0.7109405591667319
Micro_Average_OvR,0.4778761061946903,0.7787610619469026,0.7109405591667319
Micro_Average_OvR,0.5221238938053098,0.7787610619469026,0.7109405591667319
Micro_Average_OvR,0.5221238938053098,0.7876106194690266,0.7109405591667319
Micro_Average_OvR,0.5752212389380531,0.7876106194690266,0.7109405591667319
Micro_Average_OvR,0.5752212389380531,0.7964601769911505,0.7109405591667319
Micro_Average_OvR,0.5929203539823009,0.7964601769911505,0.7109405591667319
Micro_Average_OvR,0.5929203539823009,0.8672566371681416,0.7109405591667319
Micro_Average_OvR,0.6106194690265486,0.8672566371681416,0.7109405591667319
Micro_Average_OvR,0.6106194690265486,0.8849557522123894,0.7109405591667319
Micro_Average_OvR,0.6194690265486725,0.8849557522123894,0.7109405591667319
Micro_Average_OvR,0.6194690265486725,0.8938053097345132,0.7109405591667319
Micro_Average_OvR,0.6283185840707964,0.8938053097345132,0.7109405591667319
Micro_Average_OvR,0.6283185840707964,0.9026548672566371,0.7109405591667319
Micro_Average_OvR,0.7522123893805309,0.9026548672566371,0.7109405591667319
Micro_Average_OvR,0.7522123893805309,0.9292035398230089,0.7109405591667319
Micro_Average_OvR,0.7699115044247787,0.9292035398230089,0.7109405591667319
Micro_Average_OvR,0.7699115044247787,0.9469026548672567,0.7109405591667319
Micro_Average_OvR,0.8141592920353983,0.9469026548672567,0.7109405591667319
Micro_Average_OvR,0.8141592920353983,0.9557522123893806,0.7109405591667319
Micro_Average_OvR,0.8230088495575221,0.9557522123893806,0.7109405591667319
Micro_Average_OvR,0.8230088495575221,0.9646017699115044,0.7109405591667319
Micro_Average_OvR,0.8407079646017699,0.9646017699115044,0.7109405591667319
Micro_Average_OvR,0.8407079646017699,0.9734513274336283,0.7109405591667319
Micro_Average_OvR,0.8495575221238938,0.9734513274336283,0.7109405591667319
Micro_Average_OvR,0.8495575221238938,0.9911504424778761,0.7109405591667319
Micro_Average_OvR,0.8584070796460177,0.9911504424778761,0.7109405591667319
Micro_Average_OvR,0.8584070796460177,1.0,0.7109405591667319
Micro_Average_OvR,1.0,1.0,0.7109405591667319
