Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
GradientBoosting,KNN,0.5678994082840236,0.5045857988165681,0.06331360946745557,1.0964119037726539,0.27289855693629794,✗,✗,1.0,✗
XGBoost,RandomForest,0.6251479289940829,0.5831360946745563,0.0420118343195266,1.0473580032170826,0.2949344934887439,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.642603550295858,0.6035502958579881,0.03905325443786989,1.0472715928907614,0.294974333897418,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.6396449704142013,0.6035502958579881,0.03609467455621318,0.9760781994365031,0.329025713784561,✗,✗,1.0,✗
LogisticRegression,SVM_Linear,0.6559171597633136,0.642603550295858,0.013313609467455523,0.9137200103552516,0.3608639866858946,✗,✗,1.0,✗
NaiveBayes,ExtraTrees,0.6535502958579882,0.6035502958579881,0.050000000000000044,0.8596338134888525,0.38999092965529525,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6035502958579881,0.5678994082840236,0.03565088757396451,0.8540062856145805,0.3931015066719884,✗,✗,1.0,✗
LightGBM,GradientBoosting,0.6060650887573964,0.5678994082840236,0.038165680473372765,0.7916031930238938,0.4285920845409926,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.642603550295858,0.6060650887573964,0.03653846153846163,0.7794628627875744,0.4357071057633377,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6396449704142013,0.6060650887573964,0.03357988165680492,0.7050058322740467,0.48080660664070785,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6535502958579882,0.6060650887573964,0.047485207100591786,0.7025761366102765,0.48231993835962217,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.6559171597633136,0.6251479289940829,0.03076923076923066,0.6427715410071261,0.5203723520009738,✗,✗,1.0,✗
LightGBM,RandomForest,0.6060650887573964,0.5831360946745563,0.022928994082840104,0.6345218401216789,0.52574031825922,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.6396449704142013,0.6559171597633136,-0.01627218934911223,-0.6210151878609007,0.5345896302272752,✗,✗,1.0,✗
ExtraTrees,RandomForest,0.6035502958579881,0.5831360946745563,0.020414201183431846,0.5955126511030271,0.5515008451137462,✗,✗,1.0,✗
XGBoost,LightGBM,0.6251479289940829,0.6060650887573964,0.019082840236686494,0.568184728279589,0.5699095401538141,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.6251479289940829,0.6035502958579881,0.02159763313609475,0.4573072466482651,0.6474502217764342,✗,✗,1.0,✗
XGBoost,NaiveBayes,0.6251479289940829,0.6535502958579882,-0.028402366863905293,-0.4333548168252212,0.6647570201199431,✗,✗,1.0,✗
GradientBoosting,RandomForest,0.5678994082840236,0.5831360946745563,-0.015236686390532661,-0.4050498817989672,0.6854408452263248,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.642603550295858,0.6251479289940829,0.017455621301775137,0.35551409240391546,0.7222044893703059,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6396449704142013,0.6251479289940829,0.014497041420118428,0.30761024309974166,0.7583789250506076,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6396449704142013,0.6535502958579882,-0.013905325443786865,-0.26941222269123943,0.7876124814288604,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.642603550295858,0.6535502958579882,-0.010946745562130156,-0.2203541887494618,0.8255953205954307,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.6396449704142013,0.642603550295858,-0.002958579881656709,-0.13126949181699174,0.8955621249255128,✗,✗,1.0,✗
LightGBM,ExtraTrees,0.6060650887573964,0.6035502958579881,0.002514792899408258,0.05162007410035009,0.9588314238438108,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.6559171597633136,0.6535502958579882,0.002366863905325367,0.0477283191527264,0.9619327643959081,✗,✗,1.0,✗
