Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
7,2,2,101,repeated_stratified_group_kfold,86,31,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Pre_D_P16', 'Pre_D_P19', 'Pre_D_P24', 'Pre_D_P27', 'Pre_D_P29', 'Pre_D_P39', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P50']",LightGBM,0.6476190476190475,0.5806451612903226,0.611904761904762,0.8020859627592791,0.7857142857142857,0.5238095238095238,0.6285714285714286,0.7,0.5225126629765268,0.6627500000000001
7,2,2,101,repeated_stratified_group_kfold,86,31,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 44, np.int64(0): 42}","{np.int64(1): 21, np.int64(0): 10}","['Pre_D_P16', 'Pre_D_P19', 'Pre_D_P24', 'Pre_D_P27', 'Pre_D_P29', 'Pre_D_P39', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P42', 'Pre_D_P48', 'Pre_D_P50']",ExtraTrees,0.6523809523809523,0.6129032258064516,0.530952380952381,0.8252557849380366,0.6956521739130435,0.7619047619047619,0.7272727272727273,0.3,0.4158680912216846,0.62525
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",LogisticRegression,0.5727272727272728,0.5945945945945946,0.5742424242424242,0.6598865288147037,0.6521739130434783,0.6818181818181818,0.6666666666666666,0.4666666666666667,0.4182745099423571,0.794
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",NaiveBayes,0.5606060606060607,0.4594594594594595,0.5030303030303029,0.6392756748917378,0.6,0.2727272727272727,0.375,0.7333333333333333,0.7627608247979135,0.7888717948717948
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",SVM_Linear,0.5727272727272728,0.6216216216216216,0.5969696969696969,0.6499404915437638,0.6666666666666666,0.7272727272727273,0.6956521739130435,0.4666666666666667,0.4968497221964161,0.7731666666666667
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",SVM_RBF,0.5606060606060606,0.5405405405405406,0.5393939393939393,0.64326728568038,0.631578947368421,0.5454545454545454,0.5853658536585366,0.5333333333333333,0.538053227329786,0.7856666666666666
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",XGBoost,0.6090909090909091,0.5405405405405406,0.5606060606060606,0.7486698546761412,0.6666666666666666,0.45454545454545453,0.5405405405405406,0.6666666666666666,0.6114893776178362,0.769
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",LightGBM,0.6333333333333333,0.5405405405405406,0.5606060606060606,0.7627606943080387,0.6666666666666666,0.45454545454545453,0.5405405405405406,0.6666666666666666,0.4787815287224741,0.7606666666666666
8,2,3,101,repeated_stratified_group_kfold,80,37,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 43, np.int64(0): 37}","{np.int64(1): 22, np.int64(0): 15}","['Pre_D_P12', 'Pre_D_P14', 'Pre_D_P15', 'Pre_D_P18', 'Pre_D_P2', 'Pre_D_P26', 'Pre_D_P3', 'Pre_D_P33', 'Pre_D_P34', 'Pre_D_P45', 'Pre_D_P49']",ExtraTrees,0.593939393939394,0.4864864864864865,0.5151515151515151,0.6759602891833767,0.6153846153846154,0.36363636363636365,0.45714285714285713,0.6666666666666666,0.5370522704338515,0.8065
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",LogisticRegression,0.7,0.5714285714285714,0.7,0.7,0.4,1.0,0.5714285714285714,0.4,0.45477592286403684,0.6576029411764706
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",NaiveBayes,0.7,0.2857142857142857,0.5,0.7,0.2857142857142857,1.0,0.4444444444444444,0.0,0.8232379474061023,0.6265
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",SVM_Linear,0.7,0.42857142857142855,0.6,0.7,0.3333333333333333,1.0,0.5,0.2,0.4705869582636016,0.6686323529411765
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",SVM_RBF,0.5,0.42857142857142855,0.6,0.41666666666666663,0.3333333333333333,1.0,0.5,0.2,0.5232720459502384,0.6741470588235294
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",XGBoost,0.5,0.42857142857142855,0.45,0.41666666666666663,0.25,0.5,0.3333333333333333,0.4,0.5801280719041825,0.6520882352941177
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",LightGBM,0.2,0.5714285714285714,0.4,0.26785714285714285,0.0,0.0,0.0,0.8,0.5892143986311991,0.60775
9,2,4,101,repeated_stratified_group_kfold,110,7,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 63, np.int64(0): 47}","{np.int64(0): 5, np.int64(1): 2}","['Pre_D_P10', 'Pre_D_P21', 'Pre_D_P32', 'Pre_D_P35', 'Pre_D_P44']",ExtraTrees,0.5,0.5714285714285714,0.7,0.3666666666666667,0.4,1.0,0.5714285714285714,0.4,0.5331115730442021,0.6915
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",LogisticRegression,0.7769230769230769,0.7391304347826086,0.7230769230769231,0.7222217978100329,0.75,0.6,0.6666666666666666,0.8461538461538461,0.5373102223927944,0.7815
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",NaiveBayes,0.5307692307692308,0.5217391304347826,0.48461538461538467,0.4599075485917591,0.4,0.2,0.26666666666666666,0.7692307692307693,0.8873047956079249,0.68775
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",SVM_Linear,0.7846153846153846,0.6086956521739131,0.5615384615384615,0.7377380952380951,0.6666666666666666,0.2,0.3076923076923077,0.9230769230769231,0.6222233331438379,0.7794166666666666
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",SVM_RBF,0.7153846153846154,0.6086956521739131,0.5846153846153846,0.6705048168206063,0.5714285714285714,0.4,0.47058823529411764,0.7692307692307693,0.6235323130227677,0.6628311688311688
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",XGBoost,0.6846153846153846,0.5652173913043478,0.5692307692307692,0.6539777327935222,0.5,0.6,0.5454545454545454,0.5384615384615384,0.5911222368478775,0.8056883116883117
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",LightGBM,0.6615384615384615,0.5652173913043478,0.5807692307692307,0.6725094788252682,0.5,0.7,0.5833333333333334,0.46153846153846156,0.7039395578848795,0.7212727272727272
10,2,5,101,repeated_stratified_group_kfold,94,23,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 39}","{np.int64(1): 10, np.int64(0): 13}","['Pre_D_P13', 'Pre_D_P20', 'Pre_D_P22', 'Pre_D_P25', 'Pre_D_P36', 'Pre_D_P4', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P5', 'Pre_D_P9']",ExtraTrees,0.7769230769230769,0.6521739130434783,0.6576923076923077,0.7581040231698125,0.5833333333333334,0.7,0.6363636363636364,0.6153846153846154,0.5350921123769609,0.7815
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",LogisticRegression,0.6823529411764706,0.6666666666666666,0.6735294117647059,0.5380391340685459,0.5384615384615384,0.7,0.6086956521739131,0.6470588235294118,0.5435517062288161,0.62403663003663
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",NaiveBayes,0.5529411764705883,0.5555555555555556,0.5235294117647059,0.4785601462807345,0.4,0.4,0.4,0.6470588235294118,0.9251790980949315,0.5287985347985348
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",SVM_Linear,0.7176470588235293,0.37037037037037035,0.5,0.5884756420050538,0.37037037037037035,1.0,0.5405405405405406,0.0,0.531784706587403,0.40425641025641024
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",SVM_RBF,0.37058823529411766,0.6296296296296297,0.5,0.31558807701424474,0.0,0.0,0.0,1.0,0.7249299219120561,0.494
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",XGBoost,0.8411764705882353,0.5555555555555556,0.6058823529411765,0.8275271512113617,0.4444444444444444,0.8,0.5714285714285714,0.4117647058823529,0.5480975973606114,0.7302637362637361
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",LightGBM,0.6764705882352942,0.48148148148148145,0.5264705882352941,0.6610380694820054,0.3888888888888889,0.7,0.5,0.35294117647058826,0.307712637345879,0.7178095238095238
11,3,1,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 55, np.int64(0): 35}","{np.int64(1): 10, np.int64(0): 17}","['Pre_D_P1', 'Pre_D_P13', 'Pre_D_P20', 'Pre_D_P26', 'Pre_D_P28', 'Pre_D_P3', 'Pre_D_P35', 'Pre_D_P43', 'Pre_D_P48', 'Pre_D_P6']",ExtraTrees,0.6411764705882352,0.5925925925925926,0.6764705882352942,0.5503306059265811,0.47619047619047616,1.0,0.6451612903225806,0.35294117647058826,0.48040228934108975,0.6991282051282051
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",LogisticRegression,0.6166666666666667,0.7142857142857143,0.6666666666666667,0.7414727477162978,0.75,0.8333333333333334,0.7894736842105263,0.5,0.39444769523270434,0.7836825396825398
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",NaiveBayes,0.5333333333333333,0.6785714285714286,0.5944444444444444,0.6866815653947167,0.6956521739130435,0.8888888888888888,0.7804878048780488,0.3,0.154180037224001,0.7836825396825398
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",SVM_Linear,0.6166666666666667,0.5357142857142857,0.55,0.7461815163139554,0.6923076923076923,0.5,0.5806451612903226,0.6,0.48988409086215357,0.8074920634920635
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",SVM_RBF,0.6111111111111112,0.6071428571428571,0.6055555555555556,0.7401273852598242,0.7333333333333333,0.6111111111111112,0.6666666666666666,0.6,0.48996524596143193,0.7856666666666666
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",XGBoost,0.5388888888888889,0.5357142857142857,0.4388888888888889,0.7467631902109026,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.1,0.1910133492946625,0.755904761904762
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",LightGBM,0.5111111111111111,0.42857142857142855,0.5111111111111111,0.7237925555273113,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.8,0.5524394173452727,0.7717777777777777
12,3,2,102,repeated_stratified_group_kfold,89,28,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 47, np.int64(0): 42}","{np.int64(0): 10, np.int64(1): 18}","['Pre_D_P14', 'Pre_D_P18', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P24', 'Pre_D_P32', 'Pre_D_P33', 'Pre_D_P37', 'Pre_D_P39', 'Pre_D_P42', 'Pre_D_P45', 'Pre_D_P5']",ExtraTrees,0.5944444444444444,0.5,0.5,0.7649023693426449,0.6428571428571429,0.5,0.5625,0.5,0.43510529700208234,0.7916190476190477
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",LogisticRegression,0.7882352941176471,0.7407407407407407,0.6705882352941177,0.8699822968872323,0.7272727272727273,0.9411764705882353,0.8205128205128205,0.4,0.4530026919472732,0.6546060606060606
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",NaiveBayes,0.7588235294117647,0.6666666666666666,0.5705882352941176,0.8498636855061004,0.6666666666666666,0.9411764705882353,0.7804878048780488,0.2,0.6990246083866062,0.5818787878787879
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",SVM_Linear,0.7647058823529411,0.6666666666666666,0.6941176470588235,0.8591555993026582,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.8,0.5421830193211703,0.6424848484848484
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",SVM_RBF,0.7588235294117647,0.6666666666666666,0.6735294117647059,0.852201257239185,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.7,0.5429013638307282,0.6485454545454545
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",XGBoost,0.7588235294117647,0.6296296296296297,0.6852941176470588,0.8786717619612356,0.8888888888888888,0.47058823529411764,0.6153846153846154,0.9,0.7060072946548462,0.7167272727272728
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",LightGBM,0.7823529411764706,0.6296296296296297,0.7058823529411764,0.8857717138685997,1.0,0.4117647058823529,0.5833333333333334,1.0,0.8617421128246417,0.6871818181818182
13,3,3,102,repeated_stratified_group_kfold,90,27,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 48, np.int64(0): 42}","{np.int64(1): 17, np.int64(0): 10}","['Pre_D_P17', 'Pre_D_P22', 'Pre_D_P23', 'Pre_D_P25', 'Pre_D_P27', 'Pre_D_P30', 'Pre_D_P4', 'Pre_D_P46', 'Pre_D_P49', 'Pre_D_P50']",ExtraTrees,0.7735294117647059,0.7407407407407407,0.7323529411764705,0.8592470466447448,0.8125,0.7647058823529411,0.7878787878787878,0.7,0.5003995885446053,0.6485454545454545
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",LogisticRegression,0.5833333333333333,0.375,0.5,0.35714285714285715,0.25,0.75,0.375,0.25,0.5241819930101393,0.7630058479532164
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",NaiveBayes,0.625,0.3125,0.4583333333333333,0.5375,0.23076923076923078,0.75,0.35294117647058826,0.16666666666666666,0.6338711656234671,0.7513529411764706
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",SVM_Linear,0.5833333333333333,0.3125,0.4583333333333333,0.35714285714285715,0.23076923076923078,0.75,0.35294117647058826,0.16666666666666666,0.5604143137467775,0.774
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",SVM_RBF,0.5833333333333333,0.375,0.5,0.35714285714285715,0.25,0.75,0.375,0.25,0.6641752232831041,0.754233918128655
