All5_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Dataset_E,Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_Linear,0.6612301587301588,0.1282463065446846,0.6979365079365079,0.7419083849205108,0.1141370519496889,0.7323250489397698,0.6530392156862745,0.1099213307867845,0.6371681415929203,0.6288888888888888,0.1176385927251865,0.6312698412698412,0.6646498599439776,0.1009267292541951,0.671875,0.6982539682539682,0.2097403883048483,0.6825396825396826,0.6732582173825368,0.146769174976206,0.6771653543307087,0.5595238095238095,0.1539355226213772,0.58,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,KNN,0.6538095238095238,0.1423559550529147,0.6695238095238095,0.732983504311088,0.1307343609948708,0.7532621866344583,0.6466526610644256,0.0898489282978947,0.6371681415929203,0.6302777777777778,0.0907250476194864,0.6395238095238096,0.6713186813186812,0.1260686238160801,0.6964285714285714,0.6226984126984128,0.1928826816978834,0.6190476190476191,0.6412285457476709,0.160392808338838,0.6554621848739496,0.6378571428571429,0.0883407133356589,0.66,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,KNN,0.6482539682539683,0.1376592620798977,0.6566666666666667,0.7522487922908091,0.0959083029969377,0.7387012671578952,0.5857983193277312,0.1329863491099015,0.5663716814159292,0.5678968253968254,0.1269970479537397,0.5492063492063493,0.6027841439606145,0.1494942771620683,0.5945945945945946,0.7126984126984126,0.1554745496887096,0.6984126984126984,0.6480952380952381,0.1426856113049574,0.6423357664233577,0.4230952380952381,0.1218517369797766,0.4,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.6465873015873017,0.1284002387661048,0.6520634920634921,0.7289712076747719,0.1262090747998132,0.7223516116584285,0.6400840336134453,0.0904056645107541,0.6283185840707964,0.6289682539682541,0.0888655014584304,0.6274603174603175,0.6568098568098568,0.1192086496977049,0.6779661016949152,0.6584126984126983,0.254810903659625,0.6349206349206349,0.6408657228129844,0.1686640463351506,0.6557377049180327,0.5995238095238096,0.093099805027428,0.62,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.6439285714285715,0.134210291588815,0.6474603174603175,0.7107983121204529,0.1560015736667451,0.7060602183333111,0.6359383753501401,0.0613710627841218,0.6283185840707964,0.6238888888888889,0.0626905761628663,0.6295238095238096,0.662903762903763,0.1388362853891193,0.6842105263157895,0.6282539682539682,0.2089974147571148,0.6190476190476191,0.6322499758524099,0.1539927058326402,0.65,0.6195238095238096,0.1195266552497506,0.64,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.6430952380952382,0.131967589568034,0.6226984126984128,0.7250320585861726,0.095385267898836,0.6782269088453381,0.5898459383753502,0.1084402690520221,0.584070796460177,0.5585714285714286,0.1252353792933824,0.5485714285714285,0.5978928076754164,0.094962959799208,0.5869565217391305,0.8761904761904763,0.1100401905551556,0.8571428571428571,0.7015151515151514,0.0741650803061843,0.6967741935483871,0.2409523809523809,0.1821663539154973,0.24,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6410714285714285,0.0657598473294007,0.6047619047619048,0.6918736621775461,0.1208377411097215,0.6317782388465454,0.5697478991596638,0.1382139718882421,0.5486725663716814,0.5732142857142858,0.1202489648814144,0.553968253968254,0.5978754578754579,0.1710459397181825,0.6153846153846154,0.5338095238095237,0.23544964033052,0.5079365079365079,0.5494892787524367,0.206344432878975,0.5565217391304348,0.6126190476190476,0.0708372347865128,0.6,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.6394444444444446,0.0568940792700249,0.6241269841269841,0.669704740988895,0.1034800461901447,0.6577896637630296,0.6216526610644257,0.0686368598134929,0.6106194690265486,0.6091666666666666,0.0469195314216092,0.6136507936507937,0.6655555555555556,0.102583901222967,0.6727272727272727,0.6047619047619047,0.1801010326460997,0.5873015873015873,0.6201630338472445,0.1235374117740976,0.6271186440677966,0.6135714285714287,0.1530335727100992,0.64,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.6355158730158731,0.0742769802218649,0.6307936507936508,0.6863538903072912,0.1323930793984999,0.6733262745108834,0.606078431372549,0.111631155158402,0.5929203539823009,0.613015873015873,0.0843969910826475,0.5915873015873016,0.651082251082251,0.1459885708066535,0.6440677966101694,0.6303174603174604,0.1813948919565166,0.6031746031746031,0.6204029304029304,0.143868291534564,0.6229508196721312,0.5957142857142856,0.1296288089813134,0.58,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.6307539682539682,0.1228439659067045,0.63,0.7209899825373884,0.0845300954385706,0.6823051864655831,0.5815126050420167,0.1192851477785604,0.5752212389380531,0.5485714285714286,0.1286119865483005,0.5406349206349206,0.5927544677544677,0.1039221111037591,0.5824175824175825,0.8561904761904762,0.0935759722633647,0.8412698412698413,0.6928030303030303,0.0864134625008014,0.6883116883116883,0.2409523809523809,0.1821663539154973,0.24,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.6289285714285715,0.109581765204372,0.6304761904761904,0.7221306469764497,0.099034876641462,0.708228118372103,0.5973669467787115,0.0964771678786358,0.584070796460177,0.5982539682539684,0.0769986895079458,0.5753968253968254,0.6305236430236429,0.1076943197435897,0.6212121212121212,0.6884126984126984,0.1640133468012568,0.6507936507936508,0.6432346708208778,0.1120072832962448,0.6356589147286822,0.508095238095238,0.0860522437948687,0.5,12.0,12.0,5.796550698475776,4,16.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,40,3,1.5
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,GradientBoosting,0.6208333333333333,0.0817745365620128,0.5922222222222222,0.6832957718405831,0.1375686957836112,0.627501300083878,0.5674649859943977,0.1263072826370394,0.5486725663716814,0.5592063492063492,0.114030082269476,0.5457142857142857,0.6088888888888888,0.1606160977741569,0.6,0.5926984126984127,0.1904645499088554,0.5714285714285714,0.5874143736212701,0.1649809932357668,0.5853658536585366,0.5257142857142857,0.1667441996529829,0.52,9.6,9.6,5.4258639865002145,4,6.0,18,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,42,2,1.1428571428571428
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_Linear,0.6181746031746032,0.1960012828974731,0.6101587301587301,0.7252736454073988,0.178403063339142,0.6880431950880548,0.5768907563025211,0.1621850251326078,0.5752212389380531,0.5399206349206349,0.1836511366283444,0.5633333333333334,0.5860996846290963,0.2071850001356639,0.6086956521739131,0.655079365079365,0.2361303046753893,0.6666666666666666,0.6163809523809524,0.2153294370027221,0.6363636363636364,0.4247619047619048,0.236593358388523,0.46,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_Linear,0.6120634920634921,0.1765436186383835,0.5387301587301587,0.7137612315114286,0.143932270338696,0.6401678052235324,0.5296918767507003,0.1569895258470027,0.5398230088495575,0.4811904761904763,0.1396919188770291,0.5047619047619047,0.5394788441692466,0.1589554160376321,0.5604395604395604,0.7895238095238095,0.2226698439628295,0.8095238095238095,0.6362557012879593,0.1749026965186069,0.6623376623376623,0.1728571428571428,0.1542857142857143,0.2,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,ExtraTrees,0.6044444444444445,0.1467930895386645,0.5888888888888888,0.7124629141754181,0.1351242043231026,0.6673573813584053,0.5737955182072829,0.0952156877578049,0.5663716814159292,0.5689285714285715,0.1153203279119965,0.5719047619047619,0.6265384615384615,0.206572479650878,0.6346153846153846,0.5352380952380952,0.2104678108892401,0.5238095238095238,0.5608385065227169,0.1808895381118974,0.5739130434782609,0.6026190476190476,0.1804416350886607,0.62,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,ExtraTrees,0.5946825396825397,0.1655019012419157,0.6276190476190476,0.7102045408073956,0.1331369000379698,0.6924291639531701,0.5834173669467788,0.1473070760412462,0.5752212389380531,0.5617063492063492,0.1807488935220579,0.5757142857142856,0.6138672438672439,0.190998956859178,0.631578947368421,0.5907936507936509,0.2622525828920662,0.5714285714285714,0.5861322330287847,0.208547750641854,0.6,0.5326190476190475,0.2768338155848147,0.58,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.5933730158730159,0.1087314331984164,0.6212698412698412,0.7093625450862517,0.0829685458813711,0.7123519704087564,0.5856022408963585,0.1079509683175779,0.5929203539823009,0.5467063492063493,0.1172621129104053,0.5874603174603175,0.6046536796536797,0.097015585153485,0.6349206349206349,0.5988888888888889,0.2113565824342161,0.6349206349206349,0.5952577686593031,0.1504213324700709,0.6349206349206349,0.4945238095238095,0.2192178427615645,0.54,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.5926587301587302,0.1367196816591731,0.5806349206349207,0.6966864411098767,0.1476849161478159,0.6600584459170429,0.598655462184874,0.1319412431044474,0.5929203539823009,0.5632142857142857,0.1687528915982672,0.5874603174603175,0.5926685079626256,0.2398814014945744,0.6349206349206349,0.6271428571428571,0.278167708177121,0.6349206349206349,0.6007337128399748,0.2454238722154194,0.6349206349206349,0.4992857142857143,0.2685980229993953,0.54,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,NaiveBayes,0.5892460317460319,0.1077804661048176,0.6196825396825396,0.7109383607749231,0.0969948192728202,0.7118847866786657,0.5571708683473389,0.113773814780145,0.5663716814159292,0.5199206349206349,0.1161326727585126,0.5553968253968254,0.5680769230769231,0.125112966705573,0.6029411764705882,0.6155555555555555,0.2127538425760254,0.6507936507936508,0.5870707538075959,0.1613841597902141,0.6259541984732825,0.4242857142857142,0.1640087382219372,0.46,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,RandomForest,0.5796031746031746,0.1557909621419342,0.5698412698412698,0.7080582346679791,0.159329850843649,0.6438509702763073,0.6068907563025211,0.1379874523248885,0.6017699115044248,0.5755158730158729,0.1470133717349678,0.5953968253968254,0.6145098039215686,0.2119447310312726,0.640625,0.6336507936507936,0.2284532322263986,0.6507936507936508,0.6209950095179299,0.2133110374552304,0.6456692913385826,0.5173809523809523,0.1990504670564079,0.54,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,KNN,0.5776984126984127,0.0826520335779642,0.5573015873015874,0.6840707033353419,0.0894106227019985,0.6638758299529901,0.556750700280112,0.1353738477947672,0.5398230088495575,0.5285714285714286,0.1227611289642633,0.5253968253968254,0.572266214177979,0.1561563572280715,0.5774647887323944,0.6680952380952381,0.2250401828568106,0.6507936507936508,0.6073313782991203,0.1696586755356216,0.6119402985074627,0.389047619047619,0.1594747614717929,0.4,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.5691666666666666,0.1909585328014567,0.5980952380952381,0.6799228172604131,0.149906117599388,0.6755566012973724,0.6145098039215686,0.1313541105000213,0.6017699115044248,0.5895238095238095,0.1287333880948546,0.5995238095238096,0.6166666666666666,0.187082869338697,0.65,0.628095238095238,0.2654543493518633,0.6190476190476191,0.6134920634920634,0.2167779817547108,0.6341463414634146,0.550952380952381,0.1359404965200006,0.58,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LightGBM,0.5690873015873016,0.1947991743230869,0.6212698412698413,0.676315488467228,0.1352498858515346,0.6863897383555175,0.6119327731092438,0.0839556781459444,0.6106194690265486,0.603968253968254,0.0934366666934969,0.6177777777777778,0.6505128205128206,0.1729117920702616,0.6862745098039216,0.5550793650793651,0.2069366485618596,0.5555555555555556,0.5887496519075466,0.1822024483319339,0.6140350877192983,0.6528571428571428,0.1277433651777609,0.68,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LogisticRegression,0.5548412698412699,0.1341209729093465,0.5996825396825397,0.6650771395019643,0.1336641387542401,0.6852932157115776,0.5368347338935575,0.0823472244057041,0.5398230088495575,0.4974603174603174,0.1159864632721571,0.5295238095238095,0.5570728291316527,0.1651663754535871,0.582089552238806,0.6273015873015874,0.2591347503636996,0.6190476190476191,0.5745726495726495,0.1774924773515768,0.6,0.3676190476190476,0.301746991974291,0.44,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,LogisticRegression,0.5481746031746032,0.1662617151478665,0.5882539682539683,0.66575017802193,0.1378221469750399,0.6695443126613574,0.5250700280112046,0.1112226046941948,0.5309734513274337,0.4986507936507937,0.1359052772855193,0.5380952380952381,0.4577561327561327,0.2937461598514933,0.6,0.4273015873015873,0.2794126943549485,0.4761904761904761,0.4395690312738368,0.2818574302299588,0.5309734513274337,0.5700000000000001,0.3310589071449369,0.6,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.5429761904761905,0.1222013226823102,0.5152380952380953,0.6841310844599265,0.1387209623224025,0.5909036376583379,0.5216946778711484,0.084384426464999,0.5132743362831859,0.4928174603174602,0.09032694457414,0.5036507936507937,0.5442857142857143,0.1265054469891072,0.5606060606060606,0.5973015873015873,0.1904349161630522,0.5873015873015873,0.5645977011494253,0.1487684946552251,0.5736434108527132,0.3883333333333333,0.1219744964235465,0.42,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,KNN,0.5370238095238096,0.0911043703606793,0.5392063492063492,0.6643784706055873,0.0795699034279138,0.6548193179976133,0.5444117647058823,0.1099498330257549,0.5309734513274337,0.5200793650793651,0.0912531385682918,0.5257142857142857,0.553939393939394,0.1777282414915858,0.5806451612903226,0.5725396825396826,0.235979808762557,0.5714285714285714,0.5548148148148148,0.1967695204296032,0.576,0.4676190476190476,0.114380912731447,0.48,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,XGBoost,0.5123015873015874,0.1516384024231434,0.5260317460317461,0.6707686764226809,0.1414076142632786,0.6331369354753116,0.5248459383753501,0.1402307411599442,0.504424778761062,0.4967063492063491,0.1448360294768476,0.4998412698412698,0.5386169386169386,0.1744095205588597,0.5573770491803278,0.5550793650793652,0.2413604675240887,0.5396825396825397,0.5423588782858146,0.2033391435802728,0.5483870967741935,0.4383333333333333,0.153441990486452,0.46,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_RBF,0.4743650793650792,0.1946865353966519,0.5412698412698412,0.6372236154645103,0.155742033197694,0.6502095845572491,0.4488235294117647,0.1770832502204839,0.4601769911504424,0.4396031746031745,0.1859624579781464,0.4601587301587301,0.513076923076923,0.2253208684390088,0.5178571428571429,0.4487301587301587,0.1921366776475935,0.4603174603174603,0.4715488215488215,0.1980118620820375,0.4873949579831932,0.4304761904761904,0.2440744468413418,0.46,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,41,3,1.2682926829268293
Pre_Post1_Post2_ADC_T2,Pre,Post1,Post2,ADC,T2,SVM_RBF,0.4713095238095238,0.1831890451240585,0.4992063492063492,0.6295861940814748,0.1500686621389871,0.6231277068123724,0.5165966386554622,0.1103534809788472,0.5221238938053098,0.485,0.1259557565485188,0.4971428571428571,0.5532883679787706,0.1666749466575418,0.5555555555555556,0.7228571428571429,0.198232553140791,0.7142857142857143,0.6129483419806,0.1424611224619073,0.625,0.2471428571428571,0.2564116588135379,0.28,10.4,10.4,4.963869458396343,4,12.0,18,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_5_concat_batch_smote_compare/Pre_Post1_Post2_ADC_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,41,3,1.2682926829268293
