Pair_Tag,Dataset_A,Dataset_B,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.5986788048552755,0.5882827575474634,-0.010396047307812073,0.1255802064118504,0.1145492214665077,-0.011030984945342687,0.585186298076923,0.5707632211538463,-0.01442307692307676,0.6728843800871653,0.6675540061983257,-0.005330373888839612,0.1135920914113904,0.1067012731040797,-0.006890818307310698,0.6183896602902714,0.6125725954496628,-0.005817064840608621,0.5917643535552324,0.5788611277487807,-0.012903225806451646,0.0770448381469578,0.0722765146155805,-0.004768323531377294,0.5862068965517241,0.5689655172413793,-0.01724137931034475,0.5875,0.5560130718954248,-0.03148692810457521,0.0861362218599451,0.0895304605257607,0.003394238665815605,0.5799278846153846,0.5679086538461539,-0.012019230769230727,0.6103921568627452,0.619281045751634,0.008888888888888835,0.1695342694327926,0.2437040971301213,0.07416982769732872,0.6212121212121212,0.6166666666666667,-0.004545454545454519,0.6333333333333333,0.5231372549019608,-0.11019607843137247,0.1021867782023167,0.1414072188322437,0.039220440629926995,0.640625,0.578125,-0.0625,0.6014882529588412,0.5442016806722688,-0.05728657228657241,0.101541196712061,0.1421510975635478,0.0406099008514868,0.6307692307692307,0.5967741935483871,-0.03399503722084363,0.5416666666666666,0.5888888888888888,0.047222222222222165,0.1821510701195,0.2320068113091233,0.0498557411896233,0.5192307692307693,0.5576923076923077,0.038461538461538436,0.1613377399496558,0.1066312924042062,-0.05470644754544961,0.1669805313612492,0.1702589829532907,0.003278451592041487,0.1604342581423401,0.1348448687350836,-0.025589389407256496,0.2691747579559244,0.2834286654643417,0.014253907508417318,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6019444444444444,0.624656862745098,0.022712418300653625,0.120022189377687,0.0811138563206947,-0.03890833305699229,0.6204927884615384,0.6256009615384616,0.005108173076923128,0.6954032116785154,0.7084567028755689,0.013053491197053568,0.1094119087845645,0.1053947431357268,-0.004017165648837695,0.6681276866655883,0.6720947537617559,0.003967067096167565,0.5759523877432665,0.5844756281908674,0.008523240447600888,0.1012365726960534,0.0847115986242083,-0.01652497407184511,0.5862068965517241,0.5862068965517241,0.0,0.5727264239028944,0.5886904761904761,0.015964052287581687,0.0748751782692362,0.077202140906836,0.0023269626375997943,0.5763221153846154,0.5799278846153846,0.0036057692307691624,0.5744155844155843,0.6092507002801121,0.03483511586452781,0.1601336326563391,0.1904344270618234,0.030300794405484305,0.6142857142857143,0.6212121212121212,0.006926406926406892,0.6486274509803921,0.6333333333333333,-0.015294117647058791,0.1892391532740314,0.1021867782023167,-0.0870523750717147,0.671875,0.640625,-0.03125,0.5857519057519058,0.5967618152912271,0.011009909539321239,0.1531914208250219,0.120865624647813,-0.032325796177208904,0.6417910447761194,0.6307692307692307,-0.01102181400688862,0.4968253968253968,0.544047619047619,0.04722222222222222,0.127018844460468,0.1727097918753438,0.04569094741487581,0.4807692307692308,0.5192307692307693,0.03846153846153849,0.1449291979207713,0.1676207149442689,0.022691517023497587,0.1593233825785384,0.1530822869901167,-0.006241095588421702,0.1543134872417982,0.1604342581423401,0.006120770900541916,0.2783657650410553,0.2759688872098521,-0.002396877831203237,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6828952692187987,0.6935862122626829,0.010690943043884182,0.1460770255420412,0.1376980001439816,-0.008379025398059597,0.6739783653846154,0.6868990384615384,0.012920673076923017,0.7551644231617007,0.7600659177242495,0.004901494562548736,0.0992043143289091,0.0958403128904223,-0.003364001438486794,0.7284721833549945,0.7400921620334934,0.011619978678498843,0.640296911097801,0.6467485240010268,0.006451612903225823,0.0801478607841948,0.088891159738371,0.008743298954176207,0.646551724137931,0.6551724137931034,0.008620689655172376,0.6367530345471523,0.6438958916900094,0.0071428571428571175,0.0940741155321591,0.1021358830165934,0.00806176748443431,0.6382211538461539,0.6478365384615384,0.009615384615384581,0.6537452326468345,0.6619323671497584,0.008187134502923965,0.1849585883568383,0.1893104504199242,0.0043518620630859095,0.6666666666666666,0.6764705882352942,0.009803921568627527,0.692156862745098,0.692156862745098,0.0,0.1098039215686274,0.1098039215686274,0.0,0.71875,0.71875,0.0,0.6494444444444444,0.6538888888888887,0.004444444444444362,0.117646677559295,0.1227212036575607,0.005074526098265697,0.6917293233082706,0.696969696969697,0.0052403736614263785,0.5813492063492063,0.5956349206349205,0.014285714285714235,0.232344573872106,0.2378186223846553,0.00547404851254929,0.5576923076923077,0.5769230769230769,0.019230769230769162,0.255222628469622,0.2689997864922031,0.01377715802258106,0.1916093318681699,0.2084608087650216,0.016851476896851708,0.2789569436021831,0.297820823244552,0.018863879642368908,0.2350368418179315,0.2318152373664931,-0.0032216044514384035,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6192250233426704,0.6136126672891379,-0.005612356053532497,0.1195078502483736,0.1149486068235354,-0.004559243424838197,0.6427283653846154,0.6436298076923077,0.0009014423076922906,0.6827719389754989,0.6689368541709594,-0.013835084804539544,0.1063732315823255,0.1212920607485622,0.0149188291662367,0.7012277626885373,0.6899186272551106,-0.011309135433426709,0.6043695273951113,0.6231729461985301,0.018803418803418848,0.0600850405555592,0.0511042220968531,-0.008980818458706102,0.603448275862069,0.6206896551724138,0.017241379310344862,0.5693977591036414,0.5877801120448178,0.018382352941176405,0.0556845554858128,0.0456995954935066,-0.009984959992306204,0.5775240384615384,0.5949519230769231,0.017427884615384692,0.5694444444444444,0.5861904761904762,0.01674603174603173,0.0990385883143971,0.1043731966183636,0.0053346083039664954,0.6022727272727273,0.6136363636363636,0.011363636363636354,0.7745098039215685,0.7862745098039216,0.01176470588235301,0.1742783219081488,0.1791088195555958,0.004830497647447002,0.828125,0.84375,0.015625,0.6476368237245522,0.6600281624316804,0.012391338707128163,0.1106626733803676,0.1117444511617029,0.0010817777813352941,0.6973684210526315,0.7105263157894737,0.013157894736842146,0.3642857142857142,0.3892857142857142,0.024999999999999967,0.2047619047619047,0.2263032300419895,0.02154132528008479,0.3269230769230769,0.3461538461538461,0.019230769230769162,0.1331030720617026,0.1716259452544041,0.03852287319270151,0.0914141309231028,0.0734961898678912,-0.017917941055211592,0.1620603015075378,0.1984924623115578,0.03643216080401998,0.3351313889381791,0.3239599911333612,-0.011171397804817906,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.5563678804855275,0.5508138811079988,-0.005553999377528762,0.1158402735749889,0.1198547104565512,0.0040144368815623055,0.5760216346153846,0.6102764423076924,0.03425480769230782,0.6618771032219244,0.6692216703101677,0.00734456708824327,0.1020069559333369,0.1134856664683849,0.011478710535047995,0.623502246428639,0.6816799901686178,0.05817774373997875,0.5691974938915985,0.5863742239715544,0.017176730079955904,0.0905111922397267,0.1160258715931197,0.025514679353392994,0.5775862068965517,0.603448275862069,0.025862068965517238,0.5476680672268908,0.5686204481792718,0.020952380952381056,0.1121838773889502,0.1253675575204237,0.013183680131473488,0.5721153846153846,0.6027644230769231,0.030649038461538547,0.5867063492063492,0.602826797385621,0.016120448179271718,0.2133147460959753,0.2225027040957386,0.009187957999763297,0.6153846153846154,0.65,0.0346153846153846,0.5584313725490196,0.5384313725490196,-0.020000000000000018,0.1637244334825591,0.2006969785549262,0.03697254507236708,0.625,0.609375,-0.015625,0.554360902255639,0.5477438248026483,-0.006617077452990783,0.1684194936674476,0.1994610323009513,0.0310415386335037,0.6201550387596899,0.6290322580645161,0.008877219304826212,0.5369047619047619,0.5988095238095239,0.06190476190476202,0.2330267395070163,0.2036622990972314,-0.029364440409784892,0.5192307692307693,0.5961538461538461,0.07692307692307687,0.0942716231817026,0.1392729331201891,0.0450013099384865,0.2215215221900077,0.2457326965838678,0.024211174393860085,0.1444912703190848,0.2040572792362769,0.059566008917192104,0.2564255833324163,0.2514593281465281,-0.004966255185888169,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6547121070650481,0.6844498910675381,0.029737784002489942,0.1506211334929759,0.1623491985899152,0.0117280650969393,0.6346153846153846,0.662560096153846,0.027944711538461453,0.7319993507096985,0.7528860830452798,0.02088673233558136,0.1208726297713251,0.1151018048936162,-0.005770824877708899,0.6895622437455361,0.7196287695716468,0.03006652582611069,0.6338452981945751,0.6363680442657083,0.0025227460711331195,0.0726547133320153,0.0600297755392208,-0.0126249377927945,0.6379310344827587,0.6293103448275862,-0.008620689655172487,0.6481209150326798,0.6511788048552754,0.003057889822595583,0.0982397187197977,0.1020505109749786,0.0038107922551808976,0.6231971153846154,0.6207932692307692,-0.0024038461538462563,0.650030303030303,0.6594093930478369,0.009379090017533898,0.1678383169684192,0.1476318787818863,-0.020206438186532893,0.6447368421052632,0.6521739130434783,0.007437070938215107,0.7823529411764707,0.7352941176470588,-0.04705882352941193,0.1700803799388348,0.1642851769855169,-0.005795202953317896,0.765625,0.703125,-0.0625,0.6712703962703962,0.6613799283154121,-0.00989046795498405,0.0822026245174155,0.0474445569507182,-0.034758067566697304,0.7,0.6766917293233082,-0.023308270676691722,0.513888888888889,0.567063492063492,0.0531746031746031,0.2623493100692799,0.2303105684155859,-0.032038741653694025,0.4807692307692308,0.5384615384615384,0.057692307692307654,0.2576854933239919,0.2598037581016305,0.002118264777638601,0.1838706306011701,0.1697024815819582,-0.0141681490192119,0.2518427518427518,0.2437841115827773,-0.008058640259974492,0.2492781311099998,0.2411132471012556,-0.008164884008744211,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.643881107998755,0.6742514783691254,0.03037037037037038,0.1471742536850737,0.154465966797087,0.007291713112013293,0.6421274038461539,0.6646634615384615,0.0225360576923076,0.7114955610958208,0.7399114016073811,0.02841584051156032,0.117935790513873,0.1103607699856197,-0.007575020528253304,0.6915781538246994,0.7133782204526823,0.02180006662798284,0.6008979587956229,0.6043167622144263,0.0034188034188034067,0.0519165390035523,0.0600072332688938,0.008090694265341501,0.603448275862069,0.603448275862069,0.0,0.5929738562091503,0.6008520074696546,0.007878151260504285,0.0668706031071416,0.0790433660508588,0.012172762943717191,0.5919471153846154,0.5955528846153846,0.0036057692307691624,0.602567287784679,0.6260760597145036,0.02350877192982459,0.1466774917006404,0.1694214969856168,0.022744005284976387,0.625,0.6323529411764706,0.007352941176470562,0.6803921568627451,0.6568627450980392,-0.02352941176470591,0.1108493649027652,0.102637273163156,-0.008212091739609198,0.703125,0.671875,-0.03125,0.6214043687650499,0.6173655913978495,-0.004038777367200375,0.1009229566851841,0.0925121892398519,-0.008410767445332201,0.6617647058823529,0.6515151515151515,-0.01024955436720143,0.5055555555555555,0.5448412698412698,0.03928571428571426,0.1895413567692442,0.2249254516628665,0.03538409489362232,0.4807692307692308,0.5192307692307693,0.03846153846153849,0.1715999167178698,0.1846988629967353,0.013098946278865486,0.1351481977375434,0.1574260062580222,0.02227780852047878,0.1865853658536584,0.1924939467312348,0.005908580877576397,0.2521436388355164,0.2457243517100961,-0.006419287125420281,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.591311858076564,0.6009593837535013,0.009647525676937385,0.1038185018882482,0.1114632482063557,0.007644746318107493,0.6072716346153846,0.6379206730769231,0.030649038461538547,0.7096040616946236,0.7036824537947279,-0.005921607899895709,0.0528320162294721,0.0899372749146481,0.03710525868517601,0.6742719142886892,0.6920954394922875,0.01782352520359831,0.561808467147733,0.620641168249622,0.058832701101888984,0.0853109137921354,0.1320845142571377,0.046773600465002285,0.5689655172413793,0.603448275862069,0.03448275862068961,0.5650700280112044,0.6109126984126984,0.045842670401493923,0.081333397572011,0.1199170572692961,0.03858365969728511,0.5643028846153846,0.5991586538461539,0.034855769230769273,0.5820138581748487,0.6224561403508772,0.04044228217602841,0.1664958156631845,0.1687401947039008,0.00224437904071631,0.609375,0.640625,0.03125,0.6015686274509804,0.6333333333333333,0.03176470588235292,0.1198640778337713,0.1805199888075906,0.060655910973819296,0.609375,0.640625,0.03125,0.5690522875816992,0.6105177758403565,0.04146548825865726,0.1224251051083943,0.1430856148436596,0.020660509735265287,0.609375,0.640625,0.03125,0.5285714285714287,0.5884920634920634,0.05992063492063471,0.1717552736415495,0.169930254096331,-0.0018250195452184925,0.5192307692307693,0.5576923076923077,0.038461538461538436,0.1204856559189856,0.2159976666359644,0.09551201071697879,0.1648578098841266,0.2418416602770535,0.0769838503929269,0.1286057692307692,0.1983173076923077,0.06971153846153852,0.2925021156246817,0.2766962608829136,-0.0158058547417681,10.4,10.4,0.0,35,35,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6428618113912231,0.623232959850607,-0.01962885154061611,0.1011179591259436,0.1064392495220879,0.005321290396144304,0.6490384615384615,0.623046875,-0.025991586538461453,0.7382957089929751,0.7275229509059755,-0.010772758086999623,0.0988093575747174,0.0993706642423949,0.0005613066676774942,0.7312820392108126,0.7229736133568675,-0.00830842585394509,0.6110127111795632,0.5976645465521995,-0.013348164627363768,0.0792730633795891,0.0910856846766808,0.011812621297091694,0.603448275862069,0.5862068965517241,-0.017241379310344862,0.5863678804855276,0.5770541549953314,-0.009313725490196156,0.1019694840038008,0.1065742690349883,0.004604785031187497,0.5973557692307692,0.5835336538461539,-0.013822115384615308,0.6328502415458936,0.6248484848484848,-0.00800175669740888,0.2456237900369535,0.2475640737571656,0.0019402837202120993,0.6363636363636364,0.6290322580645161,-0.007331378299120228,0.5901960784313726,0.5549019607843138,-0.03529411764705881,0.1684905965407124,0.1587629998431149,-0.009727596697597513,0.65625,0.609375,-0.046875,0.5902164502164501,0.5692640692640693,-0.020952380952380834,0.1610937857614255,0.1607104595285502,-0.00038332623287529177,0.6461538461538462,0.6190476190476191,-0.02710622710622712,0.5825396825396825,0.5992063492063492,0.01666666666666672,0.2428934509636644,0.227599343859491,-0.015294107104173421,0.5384615384615384,0.5576923076923077,0.019230769230769273,0.1667467529241526,0.1482261814983442,-0.018520571425808402,0.1943738591087401,0.2022123590584739,0.00783849994973379,0.1954161640530759,0.1664670658682634,-0.028949098184812505,0.2373539004695797,0.23877866871692,0.0014247682473403078,12.4,12.4,0.0,45,45,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6236360099595393,0.6262192654839713,0.00258325552443206,0.079319776452154,0.0416368463666554,-0.037682930085498605,0.612079326923077,0.6117788461538461,-0.00030048076923083755,0.7004038334471742,0.6913725928277042,-0.009031240619469916,0.0467256555078998,0.0582356573887714,0.011510001880871597,0.6667623222151325,0.651791192151032,-0.014971130064100557,0.5826397801926166,0.5717730051434167,-0.010866775049199973,0.0609714016342378,0.0426180610245645,-0.0183533406096733,0.5948275862068966,0.5775862068965517,-0.017241379310344862,0.6022408963585433,0.5944211017740428,-0.007819794584500439,0.0681675120880457,0.0259790393792889,-0.042188472708756794,0.5841346153846154,0.5901442307692308,0.006009615384615419,0.6020934689665339,0.6811764705882353,0.07908300162170134,0.1374435142671999,0.2280788067631117,0.09063529249591182,0.6197183098591549,0.6666666666666666,0.04694835680751175,0.7235294117647059,0.503921568627451,-0.2196078431372549,0.1638633914962837,0.1720134290153828,0.008150037519099096,0.6875,0.46875,-0.21875,0.6248366013071895,0.5187177093059445,-0.10611889200124502,0.0756985777982543,0.1207779104814629,0.0450793326832086,0.6518518518518519,0.5504587155963303,-0.1013931362555216,0.4809523809523809,0.6849206349206349,0.20396825396825402,0.160179887538611,0.2141622219114023,0.05398233437279129,0.4807692307692308,0.7115384615384616,0.23076923076923078,0.1774819369805685,0.1720616738900621,-0.005420263090506389,0.120516247764745,0.0557089869793968,-0.0648072607853482,0.1704199634814364,0.1743172574084833,0.0038972939270469076,0.2566198605700805,0.2441483279147967,-0.012471532655283807,12.4,12.4,0.0,45,45,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.5586710239651416,0.5424840491752256,-0.01618697478991593,0.1598568879762475,0.1621953296054915,0.002338441629243987,0.6153846153846153,0.6221454326923077,0.006760817307692402,0.6918421619008908,0.6712155823775026,-0.0206265795233882,0.1219799739900311,0.1305196271840681,0.008539653194036989,0.7194139801732655,0.7129561065498135,-0.006457873623452071,0.5377090404342908,0.4950828555945352,-0.04262618483975561,0.118323216465546,0.1105886640757494,-0.007734552389796603,0.5689655172413793,0.5086206896551724,-0.06034482758620696,0.5205228758169935,0.4816479925303454,-0.03887488328664812,0.1191952238487553,0.1110405451916183,-0.00815467865713701,0.5570913461538461,0.5042067307692308,-0.05288461538461531,0.5261904761904762,0.4843223443223444,-0.04186813186813182,0.2140739694570383,0.2015968134874859,-0.0124771559695524,0.5972222222222222,0.5555555555555556,-0.04166666666666663,0.5854901960784313,0.4831372549019608,-0.10235294117647054,0.22899946191274,0.1975225253483569,-0.03147693656438311,0.671875,0.546875,-0.125,0.54092195051582,0.4730325814536341,-0.06788936906218596,0.2116292933947755,0.1914571331137582,-0.020172160281017287,0.6323529411764706,0.5511811023622047,-0.08117183881426582,0.4555555555555555,0.4801587301587301,0.024603174603174627,0.1625415426480865,0.1389228983304194,-0.02361864431766711,0.4423076923076923,0.4615384615384615,0.019230769230769218,0.05052880620788,-0.0341806691639839,-0.08470947537186391,0.2222930897964598,0.2128367279538413,-0.0094563618426185,0.1158536585365853,0.0083983203359329,-0.1074553382006524,0.245208064292332,0.2458783269945249,0.000670262702192892,12.4,12.4,0.0,45,45,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6758994708994709,0.6330493308434486,-0.04285014005602228,0.0838874903319811,0.0828098028773179,-0.0010776874546632037,0.6550480769230769,0.6089242788461539,-0.04612379807692302,0.7547877943934023,0.7050505043832663,-0.04973729001013594,0.0858313345649119,0.0919421084194933,0.006110773854581392,0.719815659340241,0.6463860149375923,-0.07342964440264876,0.609990207543044,0.5757432284684787,-0.03424697907456531,0.0833797161551453,0.0621173076929866,-0.021262408462158704,0.6293103448275862,0.5862068965517241,-0.0431034482758621,0.6190569561157796,0.5728968253968254,-0.046160130718954195,0.0761666457761692,0.064325880288004,-0.011840765488165206,0.6243990384615384,0.578125,-0.046274038461538436,0.6191596638655461,0.5832866479925303,-0.035873015873015834,0.1878766090405093,0.1519028217633588,-0.035973787277150504,0.6615384615384615,0.6176470588235294,-0.04389140271493208,0.6650980392156862,0.6533333333333333,-0.0117647058823529,0.0397299612295339,0.034241380318342,-0.0054885809111918996,0.671875,0.65625,-0.015625,0.625426944971537,0.6026183104820876,-0.022808634489449364,0.1269144201287561,0.1050760526808453,-0.02183836744791079,0.6666666666666666,0.6363636363636364,-0.030303030303030276,0.573015873015873,0.4924603174603174,-0.0805555555555556,0.1216540079768871,0.1212910311413163,-0.0003629768355707941,0.5769230769230769,0.5,-0.07692307692307687,0.2242412489471313,0.1385586161677243,-0.08568263277940699,0.1475673838925561,0.1307466707710683,-0.016820713121487807,0.2492474413004214,0.1573849878934624,-0.091862453406959,0.263891353058651,0.2661627184105443,0.002271365351893262,12.4,12.4,0.0,45,45,0
Post1_Pre,Post1,Pre,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6872580143168379,0.6911539060068471,0.0038958916900092566,0.1135382550182827,0.1056475588248346,-0.007890696193448093,0.6878004807692308,0.6956129807692308,0.0078125,0.7579041920562919,0.7637123121823869,0.0058081201260949955,0.1130951259368091,0.1123311214783291,-0.0007640044584799888,0.7602666594431915,0.7730509172787112,0.01278425783551973,0.6217378283562933,0.6433235408763773,0.02158571252008401,0.0839585983638992,0.0881342425586738,0.004175644194774605,0.6206896551724138,0.6551724137931034,0.03448275862068961,0.6007819794584501,0.6343137254901962,0.033531746031746024,0.1108069704231509,0.1144042922737119,0.003597321850561011,0.6147836538461539,0.6532451923076923,0.038461538461538436,0.6253679653679655,0.6741736694677871,0.048805704099821656,0.2207584830257137,0.2702860559053781,0.04952757287966439,0.6515151515151515,0.6935483870967742,0.04203323558162275,0.6019607843137255,0.6019607843137255,0.0,0.1699899356995548,0.1699899356995548,0.0,0.671875,0.671875,0.0,0.599490229328939,0.6149522287692666,0.015461999440327556,0.1695191562310449,0.1882074842630416,0.018688328031996687,0.6615384615384615,0.6825396825396826,0.021001221001221038,0.5996031746031745,0.6666666666666666,0.06706349206349216,0.2295915287923804,0.1956312984628778,-0.0339602303295026,0.5576923076923077,0.6346153846153846,0.07692307692307687,0.1918122328511294,0.261423873624685,0.06961164077355561,0.2116172356008765,0.2102026733641503,-0.0014145622367262023,0.2303980699638117,0.3053892215568862,0.07499115159307448,0.2313857055934093,0.227841645035923,-0.003544060557486295,12.4,12.4,0.0,45,45,0
