Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,KNN,0.7145432692307692,0.666015625,0.04852764423076916,1.4509011695535672,0.14680738220624545,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.6514423076923077,0.60546875,0.04597355769230771,1.4225766692873825,0.15485891129704818,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6709735576923077,0.60546875,0.06550480769230771,1.3898650626324334,0.16456985649522904,✗,✗,1.0,✗
LightGBM,XGBoost,0.6793870192307692,0.6358173076923077,0.04356971153846145,1.338239836616231,0.18081826693209435,✗,✗,1.0,✗
KNN,GradientBoosting,0.666015625,0.60546875,0.060546875,1.328779842315014,0.1839206144351152,✗,✗,1.0,✗
SVM_Linear,NaiveBayes,0.7145432692307692,0.6709735576923077,0.04356971153846145,1.2253273154701292,0.22045192054372897,✗,✗,1.0,✗
LogisticRegression,NaiveBayes,0.7166466346153846,0.6709735576923077,0.04567307692307687,1.2136160301486694,0.22489438279998997,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.6793870192307692,0.6358173076923077,0.04356971153846145,1.096315876548518,0.2729405638196264,✗,✗,1.0,✗
LogisticRegression,LightGBM,0.7166466346153846,0.6793870192307692,0.03725961538461542,0.9726211360268949,0.33074163396962497,✗,✗,1.0,✗
SVM_Linear,LightGBM,0.7145432692307692,0.6793870192307692,0.03515625,0.856675213554694,0.39162440544022437,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.6793870192307692,0.6514423076923077,0.027944711538461453,0.7881956380221387,0.4305822801859077,✗,✗,1.0,✗
NaiveBayes,XGBoost,0.6709735576923077,0.6358173076923077,0.03515625,0.743764403807697,0.45701901865555383,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.60546875,0.6358173076923077,-0.03034855769230771,-0.7409136864527025,0.45874577643200576,✗,✗,1.0,✗
LightGBM,RandomForest,0.6793870192307692,0.6514423076923077,0.027944711538461453,0.7159179979419967,0.47404198448687296,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6069711538461537,0.6358173076923077,-0.028846153846153966,-0.7114832805279292,0.47678480792188505,✗,✗,1.0,✗
KNN,XGBoost,0.666015625,0.6358173076923077,0.03019831730769229,0.7114444292885918,0.47680887532159877,✗,✗,1.0,✗
RandomForest,XGBoost,0.6514423076923077,0.6358173076923077,0.015625,0.6044017047856685,0.5455766026247306,✗,✗,1.0,✗
SVM_RBF,KNN,0.6793870192307692,0.666015625,0.013371394230769162,0.5272190189752549,0.5980415026812734,✗,✗,1.0,✗
RandomForest,NaiveBayes,0.6514423076923077,0.6709735576923077,-0.01953125,-0.4427728941149289,0.6579300111768347,✗,✗,1.0,✗
KNN,RandomForest,0.666015625,0.6514423076923077,0.01457331730769229,0.3846321027315268,0.700510006034432,✗,✗,1.0,✗
KNN,LightGBM,0.666015625,0.6793870192307692,-0.013371394230769162,-0.30162084415723506,0.7629411162771349,✗,✗,1.0,✗
SVM_RBF,NaiveBayes,0.6793870192307692,0.6709735576923077,0.008413461538461453,0.23998309353757932,0.8103433630824722,✗,✗,1.0,✗
LightGBM,NaiveBayes,0.6793870192307692,0.6709735576923077,0.008413461538461453,0.1735736388206949,0.862200550683828,✗,✗,1.0,✗
KNN,NaiveBayes,0.666015625,0.6709735576923077,-0.004957932692307709,-0.12352026257759766,0.9016951299379254,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.7145432692307692,0.7166466346153846,-0.0021033653846154188,-0.11860273433090159,0.9055900989626362,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6069711538461537,0.60546875,0.0015024038461537437,0.045485485447732885,0.9637203438595552,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.6793870192307692,0.6793870192307692,0.0,0.0,1.0,✗,✗,1.0,✗
