Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
GradientBoosting,XGBoost,0.5997041420118343,0.567751479289941,0.03195266272189334,0.9096408203122888,0.36301196351688325,✗,✗,1.0,✗
GradientBoosting,KNN,0.5997041420118343,0.5579881656804735,0.041715976331360816,0.9050128207161021,0.36545859514292667,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.632544378698225,0.5931952662721893,0.03934911242603567,0.8583049964034437,0.3907240712280161,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.5931952662721893,0.5538461538461539,0.03934911242603545,0.7826452797226637,0.4338354439578498,✗,✗,1.0,✗
XGBoost,LightGBM,0.567751479289941,0.5399408284023668,0.027810650887574173,0.7656204931863814,0.4439021470959602,✗,✗,1.0,✗
LogisticRegression,KNN,0.5931952662721893,0.5579881656804735,0.035207100591715834,0.724493150493551,0.46876303075473724,✗,✗,1.0,✗
LogisticRegression,SVM_RBF,0.5931952662721893,0.5718934911242604,0.02130177514792897,0.681629972660255,0.4954729575511928,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.5931952662721893,0.567751479289941,0.025443786982248362,0.6658877269125903,0.5054828657837032,✗,✗,1.0,✗
NaiveBayes,RandomForest,0.632544378698225,0.599112426035503,0.03343195266272203,0.6173609681937813,0.5369966609902221,✗,✗,1.0,✗
SVM_RBF,LightGBM,0.5718934911242604,0.5399408284023668,0.031952662721893565,0.6100794698840817,0.5418091656575463,✗,✗,1.0,✗
RandomForest,SVM_RBF,0.599112426035503,0.5718934911242604,0.02721893491124261,0.5961773261380361,0.5510567710928314,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.632544378698225,0.5997041420118343,0.03284023668639069,0.5906134709711696,0.5547794368219164,✗,✗,1.0,✗
GradientBoosting,SVM_RBF,0.5997041420118343,0.5718934911242604,0.02781065088757395,0.573434373027787,0.5663506223571235,✗,✗,1.0,✗
SVM_Linear,ExtraTrees,0.5807692307692307,0.5538461538461539,0.026923076923076827,0.5370133843073542,0.5912583688630935,✗,✗,1.0,✗
SVM_Linear,KNN,0.5807692307692307,0.5579881656804735,0.022781065088757213,0.4679482089700577,0.6398216270149892,✗,✗,1.0,✗
RandomForest,SVM_Linear,0.599112426035503,0.5807692307692307,0.01834319526627226,0.4675876323710963,0.6400795109561512,✗,✗,1.0,✗
GradientBoosting,SVM_Linear,0.5997041420118343,0.5807692307692307,0.018934911242603603,0.44183627581801804,0.6586076861463717,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.5718934911242604,0.5538461538461539,0.01804733727810648,0.37564038547294537,0.7071842626679776,✗,✗,1.0,✗
XGBoost,SVM_Linear,0.567751479289941,0.5807692307692307,-0.01301775147928974,-0.33768032103534784,0.7356041060872839,✗,✗,1.0,✗
KNN,LightGBM,0.5579881656804735,0.5399408284023668,0.0180473372781067,0.3116565294756074,0.7553015679947546,✗,✗,1.0,✗
SVM_RBF,SVM_Linear,0.5718934911242604,0.5807692307692307,-0.008875739644970349,-0.29866686655880426,0.7651942403954684,✗,✗,1.0,✗
XGBoost,ExtraTrees,0.567751479289941,0.5538461538461539,0.013905325443787087,0.27649042669897755,0.7821714115696985,✗,✗,1.0,✗
SVM_RBF,KNN,0.5718934911242604,0.5579881656804735,0.013905325443786865,0.2699503679810556,0.7871984370287316,✗,✗,1.0,✗
ExtraTrees,LightGBM,0.5538461538461539,0.5399408284023668,0.013905325443787087,0.2574781985238759,0.796809643166719,✗,✗,1.0,✗
XGBoost,KNN,0.567751479289941,0.5579881656804735,0.009763313609467472,0.21096994679496817,0.8329107225307852,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.5931952662721893,0.5997041420118343,-0.0065088757396449815,-0.1581439844150876,0.8743433421212271,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.5931952662721893,0.599112426035503,-0.00591715976331364,-0.1545279873250093,0.8771934455471423,✗,✗,1.0,✗
KNN,ExtraTrees,0.5579881656804735,0.5538461538461539,0.004142011834319614,0.09259656804038861,0.9262240703424607,✗,✗,1.0,✗
XGBoost,SVM_RBF,0.567751479289941,0.5718934911242604,-0.004142011834319392,-0.08975149152431967,0.9284846966976071,✗,✗,1.0,✗
RandomForest,GradientBoosting,0.599112426035503,0.5997041420118343,-0.0005917159763313418,-0.021333292990672926,0.9829797859113242,✗,✗,1.0,✗
