Single_Tag,Dataset,Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Source_Configuration,Fusion_Level,Method,USE_SMOTE_BOOL,Selected_SMOTE_Condition,Pair_Tag,Dataset_A,Dataset_B,Triple_Tag,Dataset_C,Quad_Tag,Dataset_D,All5_Tag,Dataset_E
,,ExtraTrees,0.7608431537598203,0.086269669085632,0.7230769230769232,0.7230769230769232,0.7239389290671341,0.8154542341712624,0.031433774361684,0.7793842420461117,0.6970067089421929,0.1016506593647725,0.6837606837606838,0.7101767676767676,0.0987093271799537,0.6884615384615385,0.7490712074303405,0.0589730686633498,0.75,0.6825757575757576,0.234364114378367,0.6461538461538462,0.6852637664402371,0.1220068883537083,0.6942148760330579,0.7377777777777779,0.115384488762197,0.7307692307692307,0.3959120707363224,0.1714815272817804,0.3705103969754253,0.2182652371359485,9.6,9.6,3.878143885933063,4,12.0,14,0.5938177482999298,0.835212064907717,0.6158639374829292,0.8953354436222586,0.5808764231499052,0.7788461538461539,0.5862890050416016,0.7810543699186989,0.5640625,0.8833653846153844,0.4696732954545455,0.8055871212121211,0.5416666666666666,0.8,0.6326262083780881,0.8431372549019608,0.1682190139961809,0.5535754640037089,0.1892521542590028,0.2495355307059649,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,1.8461538461538465,Post2–T2,Pairwise,EN → mRMR,True,SMOTE,Post2_T2,Post2,T2,,,,,,
,,ExtraTrees,0.7596408529741863,0.0855726711739445,0.7103550295857989,0.7103550295857989,0.7078676309445541,0.817179914921858,0.0216244621049478,0.7757087604983777,0.6639297858652696,0.0639613309032311,0.6666666666666666,0.6830934343434343,0.0605821238504528,0.6673076923076924,0.697483905843039,0.1041748078395141,0.7166666666666667,0.6950757575757576,0.2187741853349301,0.6615384615384615,0.664061152061152,0.0981225174275089,0.688,0.671111111111111,0.1046097981861317,0.6730769230769231,0.3371129730794836,0.0990828073434166,0.3314285714285714,0.2217809398586478,9.6,9.6,3.878143885933063,4,12.0,14,0.5856596256008095,0.8242442515112006,0.6129265647612847,0.8914669254063834,0.56,0.7612117981520965,0.566093572451393,0.7615729472925875,0.5333064516129032,0.8518670309653915,0.4821263227513228,0.8245614035087719,0.5332978723404256,0.7943310988050131,0.5666509433962265,0.7818181818181819,0.1218322796779596,0.5105338359210059,0.1930127394268491,0.2530496839965386,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,1.8461538461538465,Post2–T2,Pairwise,EN → mRMR,False,No SMOTE,Post2_T2,Post2,T2,,,,,,
,,XGBoost,0.68996632996633,0.1412697113980139,0.6375739644970415,0.6375739644970415,0.6367156110745855,0.7397053602733765,0.095116962087618,0.6931699372057165,0.6115834941641392,0.1001958149924922,0.5982905982905983,0.6294065656565656,0.1114526889184662,0.6000000000000001,0.6519841269841269,0.1266090691340839,0.6551724137931034,0.6410353535353536,0.2248444916014849,0.5846153846153846,0.616111111111111,0.1123871175781764,0.6178861788617886,0.6177777777777778,0.1470029814092553,0.6153846153846154,0.2333153874438632,0.1873643784023518,0.1973434535104364,0.2686354355013657,12.0,12.0,3.3466401061363023,8,10.0,16,0.5066584022038568,0.7678556294116934,0.4944702169831059,0.8502443590482274,0.5041305516360949,0.6930895130329358,0.5074692118226601,0.6946293430879897,0.4726737967914439,0.7969531249999996,0.4305059523809525,0.75,0.4705582232893158,0.7317152877411126,0.5097946725860155,0.7272727272727273,0.014762319958641,0.3830335358742924,0.2018575594526229,0.3393336392061155,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,38,5,1.5789473684210529,Post2–T2,Pairwise,Corr. → mRMR,True,SMOTE,Post2_T2,Post2,T2,,,,,,
,,LightGBM,0.6795412457912458,0.133522987226891,0.6562130177514793,0.6562130177514793,0.6581927094747608,0.7194996487680194,0.0826528113691605,0.70171786396688,0.5878255675029869,0.1190445150231109,0.5811965811965812,0.6068434343434344,0.1002108578779211,0.5846153846153846,0.6270868347338936,0.1688958936095572,0.6428571428571429,0.5714646464646465,0.223160539100467,0.5538461538461539,0.5635056446821152,0.169520099028039,0.5950413223140496,0.642222222222222,0.161841257386961,0.6153846153846154,0.2011455049172568,0.1856257048240152,0.1663516068052929,0.2565649618565462,12.0,12.0,3.3466401061363023,8,10.0,16,0.5223412814627646,0.7859470837515333,0.5442527790293464,0.8517170459310657,0.4596608937070333,0.6972693439501471,0.4638825757575758,0.6999628288219595,0.4222222222222222,0.8088410364145657,0.3783451484271157,0.7142857142857143,0.4269662921348314,0.7236842105263158,0.4666071428571429,0.7547169811320755,-0.0665053978053073,0.3898326449223757,0.1939227099354815,0.319620902700829,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Post2_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,5,1.5789473684210529,Post2–T2,Pairwise,Corr. → mRMR,False,No SMOTE,Post2_T2,Post2,T2,,,,,,
,,NaiveBayes,0.6651262626262626,0.0481892292544839,0.6325443786982249,0.6325443786982249,0.6343049163561985,0.692787189680582,0.1129375039013067,0.6758627820332497,0.5718325521551328,0.0840593025185507,0.5726495726495726,0.5832323232323232,0.0808274676870477,0.551923076923077,0.5944088669950739,0.1339966131445076,0.5925925925925926,0.7575757575757576,0.193752869583892,0.7384615384615385,0.6352213868003341,0.0904229037180884,0.6575342465753424,0.4088888888888889,0.235429735789316,0.3653846153846153,0.1470893272042699,0.1490446332666181,0.1071428571428571,0.3594373293690795,9.6,9.6,4.963869458396343,4,8.0,18,0.510546685223466,0.7477337987826709,0.474016009614038,0.8485788857342422,0.4433962264150943,0.6928585489313835,0.4436458863659505,0.6547022707639146,0.3896103896103896,0.7532512008539406,0.5483870967741935,0.8813615075825155,0.4786324786324786,0.7757233048319744,0.2096774193548387,0.5384615384615384,-0.1125151035074578,0.315459694631129,0.2557962434219142,0.4770436819592571,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,34,3,1.411764705882353,Pre–T2,Pairwise,EN → mRMR,False,No SMOTE,Pre_T2,Pre,T2,,,,,,
,,NaiveBayes,0.6583052749719417,0.0544502421986015,0.6349112426035504,0.6349112426035504,0.635985097523559,0.6874135124319047,0.1200485063150939,0.6735971740019302,0.5728995496737432,0.0894164663574883,0.5811965811965812,0.576010101010101,0.0618692537595137,0.5634615384615385,0.6023809523809525,0.1610622335741691,0.6025641025641025,0.7075757575757576,0.1526360056787664,0.7230769230769231,0.6219196008669693,0.1099196044994855,0.6573426573426573,0.4444444444444445,0.2409856304306837,0.4038461538461538,0.1472625396172322,0.1283544902587248,0.1301775147928993,0.3581436501087245,9.6,9.6,4.963869458396343,4,8.0,18,0.517558515161255,0.7508747586872586,0.4695350811894933,0.8486858675272252,0.452818957771788,0.7008080391160781,0.4537609442048095,0.6696687734082396,0.3957859848484849,0.7640614672835425,0.5333064516129032,0.8648724567263893,0.4761669024045262,0.7777777777777778,0.2419354838709677,0.5869884910485932,-0.0904967581637555,0.3443053453039179,0.2576672955484195,0.4724409310801252,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,34,3,1.411764705882353,Pre–T2,Pairwise,EN → mRMR,True,SMOTE,Pre_T2,Pre,T2,,,,,,
,,LightGBM,0.6170896464646465,0.0683369785678417,0.5853550295857989,0.5853550295857989,0.5868945868945868,0.6748015406766635,0.0819971223406432,0.6483553272657434,0.5923527249333702,0.0803806675094797,0.5897435897435898,0.5939267676767676,0.0862908607070713,0.5865384615384616,0.6126984126984126,0.1079365079365079,0.6349206349206349,0.6256313131313131,0.0987693378729803,0.6153846153846154,0.6111821180084938,0.072957418246172,0.625,0.5622222222222222,0.0898833262940297,0.5576923076923077,0.1720620734430769,0.1565589749990277,0.1724137931034483,0.2668933284021066,12.0,12.0,2.8284271247461903,8,12.0,16,0.4499515886241382,0.7190168906104109,0.4218335095038923,0.8360323343300051,0.4761808755760368,0.6944562146892654,0.4754665775401069,0.7001087601952521,0.4259160756501182,0.8253968253968254,0.4897850629613547,0.7179577464788732,0.4799565217391305,0.7337299391256226,0.3817797695262485,0.7608954451345755,-0.0491854332618662,0.3819608479214526,0.2183758866634425,0.3220035066750233,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,40,4,1.5,Pre–T2,Pairwise,mRMR → EN,True,SMOTE,Pre_T2,Pre,T2,,,,,,
,,ExtraTrees,0.612003367003367,0.1548450731484327,0.5887573964497042,0.5887573964497042,0.5878442545109213,0.6941289242984487,0.0897663112199404,0.6526550144741523,0.5693870048708758,0.0784488787146522,0.5726495726495726,0.5721843434343434,0.0933487322772714,0.5634615384615385,0.5884240759240759,0.1123036677286881,0.6086956521739131,0.6577020202020203,0.1325399181956695,0.6461538461538462,0.6070824972989659,0.0746607772523763,0.6268656716417911,0.4866666666666667,0.1217972409426197,0.4807692307692308,0.1292772131036655,0.1772980916406319,0.127906976744186,0.2469323490501109,12.0,12.0,2.8284271247461903,8,12.0,16,0.4329578149089092,0.7239929094621604,0.4520060395235649,0.8073298442692776,0.4432879234167894,0.694925185381356,0.4442474374595276,0.6775015195746902,0.3863474025974026,0.7931034482758621,0.4637592788971368,0.7963107638888888,0.4443910256410257,0.7571685340802986,0.3225669764898852,0.6511627906976745,-0.1075844771838814,0.349567957286067,0.2345752483532335,0.2605815960463233,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,40,4,1.5,Pre–T2,Pairwise,mRMR → EN,False,No SMOTE,Pre_T2,Pre,T2,,,,,,
,,NaiveBayes,0.5714576318742985,0.1172732721793936,0.5822485207100592,0.5821005917159763,0.5981810212579443,0.623591659471013,0.1746177792053699,0.6074945029970131,0.5857016818307141,0.086717816231977,0.5982905982905983,0.5424494949494949,0.1084033040852459,0.5788461538461538,0.5563343050811081,0.1899280881942986,0.6125,0.6760101010101011,0.2152803326368733,0.7538461538461538,0.6086868686868687,0.1982554255340786,0.6758620689655173,0.4088888888888888,0.1753162926516979,0.4038461538461538,0.0873626518172114,0.2190249397887921,0.1623762376237624,0.3447316559453824,16.0,16.0,3.0983866769659336,10,18.0,18,0.4414432973623032,0.7027489997269282,0.4001405995190515,0.7838285250040815,0.4819277108433735,0.6981450399351775,0.4843659476592913,0.6591683073934624,0.4090677179962895,0.7652617138032923,0.6,0.8627518130539887,0.4957264957264957,0.783068783068783,0.2692073170731707,0.5283018867924528,-0.0328208366432565,0.3260844922546829,0.2543742535171902,0.4493298873202688,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,47,5,1.702127659574468,Pre–T2,Pairwise,Corr. → mRMR,False,No SMOTE,Pre_T2,Pre,T2,,,,,,
,,XGBoost,0.5653310886644219,0.1593504422085201,0.5807692307692308,0.5807692307692307,0.5825115055884287,0.6455494388970549,0.1828875263347744,0.6764000616521972,0.5617700578990901,0.0807467265679261,0.5641025641025641,0.5870454545454545,0.0910639936595715,0.5576923076923077,0.5968151147098515,0.1331344602406206,0.6060606060606061,0.6674242424242424,0.1890777663944651,0.6153846153846154,0.6020062695924764,0.0794435845148822,0.6106870229007634,0.5066666666666666,0.1372750685464933,0.5,0.1504394663832472,0.1599028888867795,0.1156069364161849,0.2643901763526824,16.0,16.0,3.0983866769659336,10,18.0,18,0.4432338519034092,0.6978764648223471,0.4708038560013666,0.8235060711956946,0.4583035714285715,0.6636363636363637,0.4563100195185426,0.6572685185185185,0.4098360655737705,0.7674418604651163,0.4666438356164384,0.7461309523809518,0.4561229807191245,0.72,0.3703703703703703,0.6470588235294118,-0.0870826429103421,0.3096979997339947,0.2203680464115786,0.3139899899727844,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_all_pairwise_concat_batch_smote_compare/Pre_T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,47,5,1.702127659574468,Pre–T2,Pairwise,Corr. → mRMR,True,SMOTE,Pre_T2,Pre,T2,,,,,,
,,LogisticRegression,0.7971031746031746,0.0754809054992462,0.7904761904761903,,,0.8365358301840746,0.1218226059865871,0.8405974757837662,0.7325210084033613,0.1347571973301072,0.7168141592920354,0.7261904761904763,0.1419157696096356,0.7192063492063492,0.79,0.1356465996625053,0.7719298245614035,0.7304761904761904,0.1558642870862792,0.6984126984126984,0.7481845402737898,0.1329298329297068,0.7333333333333333,0.7219047619047619,0.2249837484682614,0.74,,,,,7.6,7.6,5.425863986500215,4,4.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,22,3,1.7272727272727273,ADC–Post1–Post2,Triple,EN → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,SVM_Linear,0.7951587301587301,0.0799874013763215,0.7587301587301587,,,0.8343374787537441,0.1204902747151866,0.7888610417875377,0.7371848739495798,0.0865138192151381,0.7256637168141593,0.7360714285714286,0.0785666585051967,0.7147619047619047,0.7503908999497234,0.129306102812889,0.7285714285714285,0.8347619047619048,0.1135030519710916,0.8095238095238095,0.7757066935042463,0.079814081039864,0.7669172932330827,0.6373809523809524,0.172223026843267,0.62,,,,,7.6,7.6,5.425863986500215,4,4.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273,ADC–Post1–Post2,Triple,EN → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,LogisticRegression,0.7868253968253968,0.0724679232434526,0.7660317460317461,,,0.8292216714668801,0.0883395374220052,0.8143951537541139,0.6960364145658263,0.0596660616894377,0.6902654867256637,0.6944444444444444,0.0582341776858165,0.6933333333333334,0.7514996114996115,0.048181627095133,0.75,0.6884126984126985,0.0980633841536452,0.6666666666666666,0.7118416347381864,0.0523415702906612,0.7058823529411765,0.7004761904761905,0.1104145969514658,0.72,,,,,10.4,10.4,4.6303347611160905,4,12.0,16,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,38,3,1.368421052631579,ADC–Post1–Post2,Triple,Corr. → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,NaiveBayes,0.7864285714285714,0.053635998711432,0.72,,,0.8313475418760955,0.0519690006097726,0.7548024412830032,0.6928011204481793,0.0718958516727358,0.6814159292035398,0.6870238095238095,0.0888753887140461,0.6812698412698412,0.7719444444444445,0.1510927276399463,0.7288135593220338,0.7157142857142856,0.2036962549314951,0.6825396825396826,0.704940148087207,0.1014913775941672,0.7049180327868853,0.6583333333333333,0.2962731472438529,0.68,,,,,7.6,7.6,3.878143885933063,4,6.0,14,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069,ADC–Post1–Post2,Triple,mRMR → EN,False,No SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,SVM_RBF,0.7837698412698414,0.0699129772575512,0.76,,,0.8383440077417299,0.0888761591654701,0.8191333968718876,0.7117086834733893,0.1177324570005913,0.6991150442477876,0.7244047619047619,0.1149808007021534,0.7033333333333334,0.7820202020202021,0.1850293314162334,0.7636363636363637,0.6928571428571428,0.1938458554404859,0.6666666666666666,0.7129019129019128,0.1483728566374158,0.711864406779661,0.7559523809523809,0.1573051110396088,0.74,,,,,7.6,7.6,3.878143885933063,4,6.0,14,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,29,4,1.3103448275862069,ADC–Post1–Post2,Triple,mRMR → EN,True,SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,LogisticRegression,0.7773015873015873,0.073696961446726,0.7565079365079365,,,0.8283830077799191,0.0871250274183597,0.80910013080489,0.6828011204481792,0.0736548429956348,0.672566371681416,0.6887698412698413,0.073027474923664,0.6774603174603174,0.7566239316239316,0.1181421057992677,0.7407407407407407,0.6606349206349206,0.1139518934182554,0.6349206349206349,0.6919786096256685,0.0816022782320479,0.6837606837606838,0.7169047619047618,0.1507133453668099,0.72,,,,,10.4,10.4,4.6303347611160905,4,12.0,16,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579,ADC–Post1–Post2,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_Post2,Post2,,,,
,,SVM_Linear,0.8364682539682541,0.0879537688635002,0.7987301587301587,,,0.8786296727070168,0.0541965078496101,0.8316093387127443,0.7180812324929973,0.0817329364055342,0.7168141592920354,0.7353571428571428,0.0824637547597753,0.7130158730158731,0.7627350427350427,0.1007903604707561,0.746031746031746,0.7785714285714286,0.165079365079365,0.746031746031746,0.7512814645308924,0.0658528402868672,0.746031746031746,0.6921428571428572,0.1553826379372405,0.68,,,,,9.6,9.6,4.963869458396343,4,8.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,28,4,1.7142857142857142,ADC–Post1–Pre,Triple,EN → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,SVM_Linear,0.8234920634920634,0.0795087588330149,0.8012698412698414,,,0.8680744829673033,0.0507328351458832,0.8326408228945072,0.7115126050420167,0.0596014751184507,0.7079646017699115,0.7233333333333334,0.0348171265374892,0.7133333333333334,0.8008403361344538,0.0850399336759717,0.7777777777777778,0.6842857142857142,0.1408218328660048,0.6666666666666666,0.7209199321907673,0.0411391952674915,0.717948717948718,0.7623809523809524,0.1435728105437713,0.76,,,,,9.6,9.6,4.963869458396343,4,8.0,18,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,28,4,1.7142857142857142,ADC–Post1–Pre,Triple,EN → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,SVM_Linear,0.7727777777777777,0.0958924609735017,0.7174603174603174,,,0.817906758612604,0.1547456678461666,0.7807110505365062,0.7058963585434175,0.1128649987914786,0.6991150442477876,0.7244444444444446,0.1005147372083792,0.690952380952381,0.7567320261437909,0.1827722122628668,0.7164179104477612,0.7917460317460318,0.1514335628607324,0.7619047619047619,0.7449273049999003,0.0978850607809883,0.7384615384615385,0.6571428571428571,0.2322374654589818,0.62,,,,,8.8,8.8,4.308131845707603,4,6.0,14,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,33,4,1.3333333333333333,ADC–Post1–Pre,Triple,mRMR → EN,False,No SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,LogisticRegression,0.7697619047619048,0.11620749723536,0.7498412698412698,,,0.8237562820420763,0.1446562565660508,0.8166272127600451,0.6764145658263306,0.1079780741174326,0.672566371681416,0.6850396825396826,0.1065376499134478,0.6733333333333333,0.7271428571428571,0.1683560636636993,0.7241379310344828,0.6817460317460318,0.1621923993336694,0.6666666666666666,0.689925863610074,0.1345488652949552,0.6942148760330579,0.6883333333333332,0.1330830985178475,0.68,,,,,8.8,8.8,4.308131845707603,4,6.0,14,,,,,,,,,,,,,,,,,,,,,,,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,33,4,1.3333333333333333,ADC–Post1–Pre,Triple,mRMR → EN,True,SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,SVM_Linear,0.7189285714285714,0.0755932695656704,0.6771428571428572,,,0.7951901328260466,0.0605813684955307,0.7219283235181557,0.6134173669467786,0.0946625549078486,0.6017699115044248,0.6229761904761906,0.0866843621099949,0.5995238095238096,0.6592424242424242,0.1334799469398982,0.65,0.6476190476190476,0.179764970715646,0.6190476190476191,0.637444394685774,0.1216411436309364,0.6341463414634146,0.5983333333333334,0.0837323779138697,0.58,,,,,12.0,12.0,4.381780460041329,6,10.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,46,3,1.3043478260869563,ADC–Post1–Pre,Triple,Corr. → mRMR,True,SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,SVM_Linear,0.7133730158730158,0.075897004243991,0.6479365079365079,,,0.7951707587150831,0.0636219809207864,0.6973153449386245,0.5986974789915966,0.0775064713254148,0.5929203539823009,0.6092460317460316,0.0624754423913142,0.5792063492063492,0.6412884501119795,0.1395509185595637,0.6197183098591549,0.7296825396825397,0.1558739857080357,0.6984126984126984,0.6598249158249159,0.0861629316380791,0.6567164179104478,0.4888095238095237,0.1647054679009248,0.46,,,,,12.0,12.0,4.381780460041329,6,10.0,18,,,,,,,,,,,,,,,,,,,,,,,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,46,3,1.3043478260869563,ADC–Post1–Pre,Triple,Corr. → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_Pre,Pre,,,,
,,KNN,0.7602579365079365,0.1377159313680973,0.7174603174603175,,,0.811952314629105,0.1335448986489078,0.7999321180156695,0.6459383753501401,0.1259535887020155,0.6371681415929203,0.652063492063492,0.1291029577358517,0.6312698412698412,0.6731643356643356,0.190064698893098,0.671875,0.6950793650793651,0.1967590774086572,0.6825396825396826,0.6712833403155983,0.1632199041487891,0.6771653543307087,0.6090476190476191,0.1440143605840118,0.58,,,,,5.6,5.6,1.4966629547095764,4,6.0,8,,,,,,,,,,,,,,,,,,,,,,,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch_smote_compare/ADC_Post1_T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,19,3,1.4736842105263157,ADC–Post1–T2,Triple,EN → mRMR,False,No SMOTE,,ADC,Post1,ADC_Post1_T2,T2,,,,
