Fold,n_train,n_test,n_features,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,BestInnerAUC
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",SVM_Linear,0.5151515151515151,0.5,0.5252525252525253,0.6602755783166704,0.6,0.2727272727272727,0.375,0.7777777777777778,0.7104705882352941
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",RandomForest,0.46464646464646464,0.5,0.5151515151515151,0.6361875053051523,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.6441307189542483
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",GradientBoosting,0.44949494949494945,0.4,0.40404040404040403,0.5117995640722913,0.4444444444444444,0.36363636363636365,0.4,0.4444444444444444,0.6719084967320261
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",ExtraTrees,0.4343434343434343,0.55,0.5606060606060606,0.5902667593844064,0.625,0.45454545454545453,0.5263157894736842,0.6666666666666666,0.5987058823529412
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",KNN,0.4797979797979798,0.6,0.606060606060606,0.5742424242424242,0.6666666666666666,0.5454545454545454,0.6,0.6666666666666666,0.6179869281045751
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",NaiveBayes,0.36363636363636365,0.45,0.4494949494949495,0.5020746882975985,0.5,0.45454545454545453,0.47619047619047616,0.4444444444444444,0.529751633986928
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",XGBoost,0.40404040404040403,0.5,0.5050505050505051,0.5646076146076147,0.5555555555555556,0.45454545454545453,0.5,0.5555555555555556,0.680078431372549
2,97,20,16,"['Pre_D_P13', 'Pre_D_P14', 'Pre_D_P24', 'Pre_D_P26', 'Pre_D_P29', 'Pre_D_P30', 'Pre_D_P33', 'Pre_D_P36', 'Pre_D_P40', 'Pre_D_P48', 'Pre_D_P5']",LightGBM,0.505050505050505,0.45,0.46969696969696967,0.5523444915156145,0.5,0.2727272727272727,0.35294117647058826,0.6666666666666666,0.6945263157894737
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",LogisticRegression,0.5666666666666668,0.5483870967741935,0.5479166666666666,0.5482722261083963,0.5625,0.5625,0.5625,0.5333333333333333,0.5558954248366013
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",SVM_RBF,0.39583333333333337,0.5161290322580645,0.5,0.5301503296210958,0.5161290322580645,1.0,0.6808510638297872,0.0,0.5656993464052287
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",SVM_Linear,0.5083333333333333,0.5483870967741935,0.5479166666666666,0.5160661878751249,0.5625,0.5625,0.5625,0.5333333333333333,0.8006666666666666
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",RandomForest,0.6083333333333334,0.6451612903225806,0.6479166666666667,0.5998151760126036,0.6923076923076923,0.5625,0.6206896551724138,0.7333333333333333,0.5068758169934641
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",GradientBoosting,0.5854166666666667,0.5483870967741935,0.55,0.6475938146997929,0.5714285714285714,0.5,0.5333333333333333,0.6,0.49707189542483665
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",ExtraTrees,0.6458333333333333,0.6129032258064516,0.6125,0.5758955469793066,0.625,0.625,0.625,0.6,0.46766013071895424
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",KNN,0.44583333333333336,0.3870967741935484,0.38541666666666663,0.4876421399817262,0.4117647058823529,0.4375,0.42424242424242425,0.3333333333333333,0.5506666666666666
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",NaiveBayes,0.375,0.4838709677419355,0.4708333333333333,0.4414624897242252,0.5,0.875,0.6363636363636364,0.06666666666666667,0.44
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",XGBoost,0.60625,0.6129032258064516,0.6125,0.642121392943638,0.625,0.625,0.625,0.6,0.4987058823529412
3,86,31,16,"['Pre_D_P15', 'Pre_D_P18', 'Pre_D_P27', 'Pre_D_P41', 'Pre_D_P43', 'Pre_D_P46', 'Pre_D_P47', 'Pre_D_P50', 'Pre_D_P6']",LightGBM,0.5,0.5161290322580645,0.5,0.5161290322580645,0.5161290322580645,1.0,0.6808510638297872,0.0,0.484
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",LogisticRegression,0.4625,0.46153846153846156,0.4125,0.6790696395995309,0.5555555555555556,0.625,0.5882352941176471,0.2,0.7477362637362637
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",SVM_RBF,0.49999999999999994,0.5384615384615384,0.5125,0.7030544869889837,0.625,0.625,0.625,0.4,0.7389019607843137
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",SVM_Linear,0.50625,0.5384615384615384,0.5125,0.6952730542404455,0.625,0.625,0.625,0.4,0.7552418300653595
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",RandomForest,0.54375,0.5,0.48125,0.7454224346447812,0.6,0.5625,0.5806451612903226,0.4,0.6378461538461537
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",GradientBoosting,0.575,0.5384615384615384,0.53125,0.7422691465983801,0.6428571428571429,0.5625,0.6,0.5,0.6158681318681318
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",ExtraTrees,0.48124999999999996,0.46153846153846156,0.43125,0.6459772015293452,0.5625,0.5625,0.5625,0.3,0.7257582417582418
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",KNN,0.46875,0.5,0.425,0.6075934482184482,0.5714285714285714,0.75,0.6486486486486487,0.1,0.5795882352941176
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",NaiveBayes,0.5562499999999999,0.5384615384615384,0.475,0.665580718028158,0.6,0.75,0.6666666666666666,0.2,0.451032967032967
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",XGBoost,0.7,0.6153846153846154,0.59375,0.7835423527878771,0.6875,0.6875,0.6875,0.5,0.6572026143790849
4,91,26,16,"['Pre_D_P11', 'Pre_D_P12', 'Pre_D_P17', 'Pre_D_P19', 'Pre_D_P21', 'Pre_D_P34', 'Pre_D_P35', 'Pre_D_P39']",LightGBM,0.5625,0.46153846153846156,0.4125,0.7687698088048489,0.5555555555555556,0.625,0.5882352941176471,0.2,0.691516339869281
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",LogisticRegression,0.5555555555555556,0.5384615384615384,0.6666666666666666,0.36547619047619045,0.4,1.0,0.5714285714285714,0.3333333333333333,0.784
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",SVM_RBF,0.75,0.6153846153846154,0.7222222222222222,0.5527777777777777,0.4444444444444444,1.0,0.6153846153846154,0.4444444444444444,0.8225964912280701
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",SVM_Linear,0.5833333333333334,0.6153846153846154,0.7222222222222222,0.37797619047619047,0.4444444444444444,1.0,0.6153846153846154,0.4444444444444444,0.8006666666666666
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",RandomForest,0.5277777777777778,0.46153846153846156,0.6111111111111112,0.39017857142857143,0.36363636363636365,1.0,0.5333333333333333,0.2222222222222222,0.7138387096774194
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",GradientBoosting,0.5,0.46153846153846156,0.5416666666666666,0.33958333333333335,0.3333333333333333,0.75,0.46153846153846156,0.3333333333333333,0.7383859649122807
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",ExtraTrees,0.4722222222222222,0.46153846153846156,0.6111111111111112,0.3706709956709957,0.36363636363636365,1.0,0.5333333333333333,0.2222222222222222,0.7904516129032257
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",KNN,0.5833333333333334,0.5384615384615384,0.5972222222222222,0.423051948051948,0.375,0.75,0.5,0.4444444444444444,0.7965
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",NaiveBayes,0.638888888888889,0.38461538461538464,0.5555555555555556,0.4154761904761905,0.3333333333333333,1.0,0.5,0.1111111111111111,0.7629473684210527
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",XGBoost,0.4166666666666667,0.38461538461538464,0.4861111111111111,0.3547619047619047,0.3,0.75,0.42857142857142855,0.2222222222222222,0.7460967741935484
5,104,13,16,"['Pre_D_P2', 'Pre_D_P23', 'Pre_D_P28', 'Pre_D_P32', 'Pre_D_P37', 'Pre_D_P42', 'Pre_D_P44', 'Pre_D_P45', 'Pre_D_P9']",LightGBM,0.5,0.5384615384615384,0.6666666666666666,0.37976190476190474,0.4,1.0,0.5714285714285714,0.3333333333333333,0.7057741935483871
