Feature_Original,Feature_Sanitized,MeanAbsSHAP,Selection_Count
IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,IH_IntensityHistogramMeanAbsoluteDeviation_Intensity,0.0013255917811247245,5
IB_IntensityBasedMeanAbsoluteDeviation,IB_IntensityBasedMeanAbsoluteDeviation,0.001298583976912408,5
IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,IH_IntensityHistogramMedianAbsoluteDeviation_Intensity,0.0012860974631628,5
IH_IntensityHistogramStd_Intensity,IH_IntensityHistogramStd_Intensity,0.0012819731114973106,5
GLSZM_ZonePercentage,GLSZM_ZonePercentage,0.0012767599255262471,5
IB_StandardDeviation,IB_StandardDeviation,0.001265205466605033,5
IB_IntensityBasedMedianAbsoluteDeviation,IB_IntensityBasedMedianAbsoluteDeviation,0.001256906888599561,5
IH_IntensityHistogram10thPercentile,IH_IntensityHistogram10thPercentile,0.001194153151088247,5
Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,Morph_RadiusRoiNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.0011885115076591753,5
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.0011712351124055491,5
GLRLM_LongRunLowGreyLevelEmphasis,GLRLM_LongRunLowGreyLevelEmphasis,0.0011585959437332564,5
GLCM_JointMaximum,GLCM_JointMaximum,0.0011034332707759258,5
GLRLM_RunLengthVariance,GLRLM_RunLengthVariance,0.0011033514845510302,5
NGTDM_Strength,NGTDM_Strength,0.0010847018146195263,5
Morph_SurfaceToVolumeRatio_cm,Morph_SurfaceToVolumeRatio_cm,0.0010630233372968302,5
IB_10thIntensityPercentile,IB_10thIntensityPercentile,0.0010333572604511294,5
IH_IntensityHistogramRange_Intensity,IH_IntensityHistogramRange_Intensity,0.0010244651041043627,5
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_3DSmallestDist,0.0010194570378088022,5
IB_IntensityRange,IB_IntensityRange,0.001016145302290522,5
GLRLM_LongRunsEmphasis,GLRLM_LongRunsEmphasis,0.0009818031578711695,5
NGTDM_Busyness,NGTDM_Busyness,0.0009722530612809242,5
IH_IntensityHistogramCoefficientOfVariation_Intensity,IH_IntensityHistogramCoefficientOfVariation_Intensity,0.0008326768066532837,5
GLSZM_ZoneSizeEntropy,GLSZM_ZoneSizeEntropy,0.000830324785917739,5
GLCM_ClusterShade,GLCM_ClusterShade,0.0008267073041696895,5
GLCM_AngularSecondMoment,GLCM_AngularSecondMoment,0.0008093522962344087,5
GLRLM_RunPercentage,GLRLM_RunPercentage,0.0008046671849386386,5
IB_IntensityBasedCoefficientOfVariation,IB_IntensityBasedCoefficientOfVariation,0.0007807044108282243,5
IH_Uniformity_Intensity,IH_Uniformity_Intensity,0.0007806896531457098,5
IH_IntensityHistogramInterquartileRange_Intensity,IH_IntensityHistogramInterquartileRange_Intensity,0.0007643319830746545,5
GLCM_SumEntropy,GLCM_SumEntropy,0.0007553570372527317,5
Morph_CentreOfMassShift_mm,Morph_CentreOfMassShift_mm,0.0007506864535179821,5
GLCM_InverseDifferenceMoment,GLCM_InverseDifferenceMoment,0.0007189684948810313,5
GLRLM_ShortRunsEmphasis,GLRLM_ShortRunsEmphasis,0.0007061656409374051,5
GLSZM_SmallZoneLowGreyLevelEmphasis,GLSZM_SmallZoneLowGreyLevelEmphasis,0.0006934638568608409,5
Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,Morph_RadiusRoiNorm_MaxIntensityCoor_PerimeterCoor_2DAxialSmallestDist,0.0006656023335087583,5
GLCM_DifferenceAverage,GLCM_DifferenceAverage,0.0006227572309192651,5
GLCM_Dissimilarity,GLCM_Dissimilarity,0.0006209675766545762,5
GLCM_InverseDifference,GLCM_InverseDifference,0.000604200035533348,5
GLSZM_LargeZoneLowGreyLevelEmphasis,GLSZM_LargeZoneLowGreyLevelEmphasis,0.0005923492786673635,5
IB_IntensityInterquartileRange,IB_IntensityInterquartileRange,0.0005598444178385328,5
IB_RootMeanSquareIntensity,IB_RootMeanSquareIntensity,0.000559659151057142,5
GLCM_JointEntropyLog2,GLCM_JointEntropyLog2,0.0005181928688474912,5
GLCM_JointEntropyLog10,GLCM_JointEntropyLog10,0.0005177553860127762,5
NGTDM_Coarseness,NGTDM_Coarseness,0.0005067662025509812,5
IB_IntensityKurtosis,IB_IntensityKurtosis,0.0005053320322447359,5
IH_MaximumHistogramGradient_Intensity,IH_MaximumHistogramGradient_Intensity,0.0005048558012976269,5
GLSZM_LargeZoneEmphasis,GLSZM_LargeZoneEmphasis,0.0004974339623942122,5
GLSZM_ZoneSizeVariance,GLSZM_ZoneSizeVariance,0.0004890887000011155,5
Morph_Maximum3DDiameter_mm,Morph_Maximum3DDiameter_mm,0.00048700345176313174,5
IH_MinimumHistogramGradient_Intensity,IH_MinimumHistogramGradient_Intensity,0.0004781497706531843,5
IH_IntensityHistogramEntropyLog2_Intensity,IH_IntensityHistogramEntropyLog2_Intensity,0.00046972652198600244,5
IH_IntensityHistogramEntropyLog10_Intensity,IH_IntensityHistogramEntropyLog10_Intensity,0.00046902106345787396,5
GLRLM_GreyLevelNonUniformity,GLRLM_GreyLevelNonUniformity,0.0004460369569414101,5
GLSZM_LargeZoneHighGreyLevelEmphasis,GLSZM_LargeZoneHighGreyLevelEmphasis,0.00044149066376562553,5
IH_IntensityHistogramMedian_Intensity,IH_IntensityHistogramMedian_Intensity,0.0004315626807657868,5
IH_IntensityHistogram50thPercentile,IH_IntensityHistogram50thPercentile,0.00043098754377143356,5
Morph_Volume_cm3,Morph_Volume_cm3,0.0004068352604429179,5
Morph_voxelsCounting_vx,Morph_voxelsCounting_vx,0.00040098142869143816,5
Morph_ApproximateVolume_cm3,Morph_ApproximateVolume_cm3,0.0004009208400778202,5
Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,Morph_RadiusSphereNorm_MaxIntensityCoor_PerimeterCoor_2DCoronalSmallestDist,0.00039288335189808745,5
IH_IntensityHistogram25thPercentile,IH_IntensityHistogram25thPercentile,0.00039248342405593967,5
IB_TotalLesionGlycolysis,IB_TotalLesionGlycolysis,0.000387752217771416,5
Morph_IntegratedIntensity_Intensity,Morph_IntegratedIntensity_Intensity,0.00038738537382679934,5
GLRLM_RunEntropy,GLRLM_RunEntropy,0.00034727324401857867,5
GLSZM_ZoneSizeNonUniformity,GLSZM_ZoneSizeNonUniformity,0.00034291517412020773,5
IB_MeanIntensity,IB_MeanIntensity,0.0003334855342496433,5
IB_AreaUnderCurveCIVH,IB_AreaUnderCurveCIVH,0.0003204787917210082,5
IB_IntensityBasedEnergy,IB_IntensityBasedEnergy,0.0003195469573462057,5
IH_IntensityHistogramMean_Intensity,IH_IntensityHistogramMean_Intensity,0.00031483333983042746,5
IH_AreaUnderCurveCIVH_Intensity,IH_AreaUnderCurveCIVH_Intensity,0.00031174745376939475,5
IH_IntensityHistogramKurtosis_Intensity,IH_IntensityHistogramKurtosis_Intensity,0.00031004265865372716,5
IB_25thIntensityPercentile,IB_25thIntensityPercentile,0.0003091353410542812,5
GLCM_InverseVariance,GLCM_InverseVariance,0.00030365433267643847,5
Morph_SphereDiameter_mm,Morph_SphereDiameter_mm,0.00030113948032930136,5
Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,Morph_MaxIntensityCoor_RoiCentroidCoor_Dist_cm,0.00029319057733151563,5
IB_MedianIntensity,IB_MedianIntensity,0.0002418390117051052,5
IH_IntensityHistogram75thPercentile,IH_IntensityHistogram75thPercentile,0.00023983313128030247,5
IB_50thIntensityPercentile,IB_50thIntensityPercentile,0.00023889996501651084,5
GLCM_SumAverage,GLCM_SumAverage,0.00023847341937648672,5
GLCM_JointAverage,GLCM_JointAverage,0.00023506876504393888,5
Morph_SurfaceArea_cm2,Morph_SurfaceArea_cm2,0.00019579355009297796,5
GLCM_NormalisedInverseDifference,GLCM_NormalisedInverseDifference,0.00019073091678224326,5
Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,Morph_RadiusSphereNorm_MaxIntensityCoor_RoiCentroidCoor_Dist,0.00016375335332335334,5
IB_75thIntensityPercentile,IB_75thIntensityPercentile,0.00016165897674963364,5
GLRLM_RunLengthNonUniformity,GLRLM_RunLengthNonUniformity,0.00014590858323646687,5
GLSZM_GreyLevelNonUniformity,GLSZM_GreyLevelNonUniformity,4.677940338925849e-06,5
