Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,ExtraTrees,0.7250793650793651,0.6952380952380953,0.02984126984126978,0.960288393887106,0.3369100896467774,✗,✗,1.0,✗
NaiveBayes,KNN,0.6330158730158729,0.6733333333333332,-0.04031746031746031,-0.9060633912237174,0.36490230074623253,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.7250793650793651,0.6923809523809524,0.03269841269841267,0.8416741309051592,0.39997038218186454,✗,✗,1.0,✗
RandomForest,XGBoost,0.732063492063492,0.7073015873015872,0.024761904761904763,0.840328849623954,0.4007240300745798,✗,✗,1.0,✗
KNN,LightGBM,0.6733333333333332,0.629047619047619,0.04428571428571426,0.8276872712009198,0.40784762963540777,✗,✗,1.0,✗
KNN,XGBoost,0.6733333333333332,0.7073015873015872,-0.03396825396825398,-0.7856515994435836,0.4320716259867525,✗,✗,1.0,✗
SVM_RBF,ExtraTrees,0.7187301587301588,0.6952380952380953,0.023492063492063453,0.772513830808857,0.43981015845634575,✗,✗,1.0,✗
LogisticRegression,ExtraTrees,0.7187301587301588,0.6952380952380953,0.023492063492063453,0.6968530692403314,0.48589475041617625,✗,✗,1.0,✗
SVM_RBF,GradientBoosting,0.7187301587301588,0.6923809523809524,0.026349206349206344,0.6893943545116757,0.49057513514688234,✗,✗,1.0,✗
LogisticRegression,GradientBoosting,0.7187301587301588,0.6923809523809524,0.026349206349206344,0.6852062571022278,0.49321377600597327,✗,✗,1.0,✗
SVM_Linear,SVM_RBF,0.7250793650793651,0.7187301587301588,0.006349206349206327,0.6176798517444145,0.5367863959339707,✗,✗,1.0,✗
ExtraTrees,KNN,0.6952380952380953,0.6733333333333332,0.021904761904762093,0.5985815457449037,0.5494519652800718,✗,✗,1.0,✗
GradientBoosting,XGBoost,0.6923809523809524,0.7073015873015872,-0.014920634920634779,-0.5644104939112993,0.5724747987679899,✗,✗,1.0,✗
SVM_Linear,XGBoost,0.7250793650793651,0.7073015873015872,0.017777777777777892,0.4363181627987829,0.6626059058120826,✗,✗,1.0,✗
GradientBoosting,KNN,0.6923809523809524,0.6733333333333332,0.019047619047619202,0.4205239805400974,0.6741027147656304,✗,✗,1.0,✗
SVM_Linear,LogisticRegression,0.7250793650793651,0.7187301587301588,0.006349206349206327,0.4122888562198824,0.6801277156071512,✗,✗,1.0,✗
SVM_RBF,RandomForest,0.7187301587301588,0.732063492063492,-0.013333333333333197,-0.3555453838378575,0.7221810515180292,✗,✗,1.0,✗
LogisticRegression,RandomForest,0.7187301587301588,0.732063492063492,-0.013333333333333197,-0.34475401882566414,0.7302793037275195,✗,✗,1.0,✗
ExtraTrees,XGBoost,0.6952380952380953,0.7073015873015872,-0.012063492063491887,-0.3122607647801222,0.7548423554175814,✗,✗,1.0,✗
SVM_RBF,XGBoost,0.7187301587301588,0.7073015873015872,0.011428571428571566,0.286772751137846,0.774286328442775,✗,✗,1.0,✗
LogisticRegression,XGBoost,0.7187301587301588,0.7073015873015872,0.011428571428571566,0.27872068212384216,0.7804591892081519,✗,✗,1.0,✗
SVM_Linear,RandomForest,0.7250793650793651,0.732063492063492,-0.0069841269841268705,-0.18015613984381296,0.8570299903123088,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6952380952380953,0.6923809523809524,0.0028571428571428914,0.09186073100139741,0.9268086916165658,✗,✗,1.0,✗
NaiveBayes,LightGBM,0.6330158730158729,0.629047619047619,0.003968253968253954,0.06271733314118014,0.9499915947149282,✗,✗,1.0,✗
SVM_RBF,LogisticRegression,0.7187301587301588,0.7187301587301588,0.0,0.0,1.0,✗,✗,1.0,✗
