Model_A,Model_B,AUC_A,AUC_B,ΔAUC,Z_stat,p_value,Significant (α=0.05),Significant (α=0.01),p_value_bonferroni,Significant Bonf. (α=0.05)
SVM_Linear,XGBoost,0.6002958579881656,0.584319526627219,0.01597633136094667,0.257582042466336,0.7967294901926728,✗,✗,1.0,✗
ExtraTrees,GradientBoosting,0.6152366863905325,0.6069526627218935,0.008284023668639007,0.2510514338736961,0.801774343729484,✗,✗,1.0,✗
NaiveBayes,GradientBoosting,0.6190828402366864,0.6069526627218935,0.01213017751479284,0.1786362713706253,0.8582233121222527,✗,✗,1.0,✗
GradientBoosting,LogisticRegression,0.6069526627218935,0.613905325443787,-0.006952662721893432,-0.12779154930023565,0.8983139379114025,✗,✗,1.0,✗
SVM_Linear,GradientBoosting,0.6002958579881656,0.6069526627218935,-0.006656804733727872,-0.11843564610364392,0.9057224830204282,✗,✗,1.0,✗
KNN,LogisticRegression,0.6186390532544379,0.613905325443787,0.004733727810650956,0.08433284785715235,0.9327917966027369,✗,✗,1.0,✗
ExtraTrees,KNN,0.6152366863905325,0.6186390532544379,-0.0034023668639053817,-0.08374339961078006,0.9332604504139912,✗,✗,1.0,✗
NaiveBayes,LogisticRegression,0.6190828402366864,0.613905325443787,0.005177514792899407,0.083705977846551,0.9332902041945632,✗,✗,1.0,✗
NaiveBayes,ExtraTrees,0.6190828402366864,0.6152366863905325,0.0038461538461538325,0.061275066136976246,0.9511401478200655,✗,✗,1.0,✗
RandomForest,XGBoost,0.5828402366863905,0.584319526627219,-0.0014792899408284654,-0.04000395195814758,0.968089975609753,✗,✗,1.0,✗
ExtraTrees,LogisticRegression,0.6152366863905325,0.613905325443787,0.0013313609467455745,0.028116920756201272,0.9775688985967732,✗,✗,1.0,✗
NaiveBayes,KNN,0.6190828402366864,0.6186390532544379,0.0004437869822484508,0.00661881009417633,0.9947189921739666,✗,✗,1.0,✗
