Single_Tag,Dataset,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6695258136924804,0.6769149831649832,0.0073891694725027,0.1062961129139641,0.0977932782141081,-0.0085028346998559,0.6446745562130178,0.6491124260355029,0.004437869822485,0.7207662843888881,0.722183674004716,0.0014173896158278,0.713840555808027,0.7122619510499848,-0.0015786047580421,0.623030303030303,0.605669191919192,-0.017361111111111,0.6057692307692308,0.5884615384615384,-0.0173076923076924,0.6056972057115529,0.5860224089635855,-0.0196747967479674,0.6349206349206349,0.6190476190476191,-0.0158730158730158,0.6288888888888888,0.6066666666666667,-0.0222222222222221,0.5961538461538461,0.5769230769230769,-0.0192307692307692,8.4,8.4,0.0,25,25,0
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6627988215488215,0.6667634680134681,0.0039646464646465,0.1139838312232918,0.098915698687501,-0.0150681325357907,0.6420118343195267,0.6437869822485207,0.001775147928994,0.7120145560282705,0.7130101674830982,0.0009956114548277,0.7144258830877923,0.7059180410149426,-0.0085078420728497,0.5859974747474748,0.6094696969696971,0.0234722222222223,0.5846153846153846,0.6096153846153847,0.025,0.6752491694352158,0.6851001191133756,0.0098509496781598,0.6891891891891891,0.6857142857142857,-0.0034749034749034,0.4044444444444444,0.4888888888888889,0.0844444444444444,0.3846153846153846,0.4807692307692308,0.0961538461538462,8.4,8.4,0.0,25,25,0
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7024186307519641,0.7214884960718294,0.0190698653198653,0.1311713261014504,0.1285172871766615,-0.0026540389247889,0.6708579881656805,0.6723372781065088,0.0014792899408282,0.7886828833718276,0.8005924342585381,0.0119095508867105,0.7396337457842357,0.7257996176715451,-0.0138341281126905,0.651010101010101,0.682121212121212,0.0311111111111109,0.6326923076923077,0.6711538461538462,0.0384615384615385,0.6446398046398046,0.6545284780578898,0.0098886734180851,0.656,0.6776859504132231,0.021685950413223,0.6666666666666667,0.7288888888888889,0.0622222222222221,0.6346153846153846,0.7115384615384616,0.0769230769230769,8.4,8.4,0.0,25,25,0
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6713734567901235,0.6699060044893379,-0.0014674523007855,0.1393134286609643,0.1295496035552692,-0.009763825105695,0.6189349112426036,0.6337278106508877,0.0147928994082841,0.7237230851954374,0.7393756255706299,0.0156525403751924,0.6872976574725209,0.6980958637662757,0.0107982062937548,0.57739898989899,0.6265025252525253,0.0491035353535352,0.5480769230769231,0.6,0.0519230769230768,0.6006846846846847,0.6145166174577938,0.0138319327731091,0.6382978723404256,0.6515151515151515,0.0132172791747259,0.4333333333333333,0.5622222222222222,0.1288888888888889,0.4038461538461538,0.5384615384615384,0.1346153846153846,8.4,8.4,0.0,25,25,0
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.600462962962963,0.6040867003367003,0.0036237373737373,0.1866571132182001,0.1909875854817798,0.0043304722635796,0.6133136094674556,0.6405325443786983,0.0272189349112427,0.6867277898303692,0.6868644182704853,0.000136628440116,0.6915553859357049,0.693098602127447,0.0015432161917421,0.5626767676767677,0.6158080808080808,0.0531313131313131,0.5461538461538462,0.6192307692307693,0.073076923076923,0.6445355813776865,0.6708913642976571,0.0263557829199705,0.6710526315789473,0.7162162162162162,0.0451635846372688,0.3288888888888889,0.4533333333333333,0.1244444444444444,0.3076923076923077,0.4230769230769231,0.1153846153846153,8.4,8.4,0.0,25,25,0
Post2,Post2,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.660671997755331,0.7040993265993266,0.0434273288439955,0.1313955876841104,0.0792748427673664,-0.0521207449167439,0.6415680473372781,0.6803254437869822,0.0387573964497041,0.7568944857059867,0.7839376997469398,0.0270432140409531,0.7136066410381718,0.7533092787724758,0.0397026377343039,0.611010101010101,0.6526767676767676,0.0416666666666666,0.5807692307692308,0.6269230769230769,0.0461538461538461,0.6504428469945711,0.6652540442014127,0.0148111972068415,0.6713286713286714,0.6717557251908397,0.0004270538621683,0.4644444444444444,0.5977777777777777,0.1333333333333333,0.4230769230769231,0.5769230769230769,0.1538461538461538,8.4,8.4,0.0,25,25,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7318392255892257,0.7500491021324356,0.0182098765432099,0.1160196700191613,0.1341046868644592,0.0180850168452978,0.6928994082840237,0.672189349112426,-0.0207100591715977,0.8074112896595216,0.8288410118931389,0.0214297222336172,0.7483789728084453,0.7504040864761328,0.0020251136676874,0.655050505050505,0.6631060606060606,0.0080555555555555,0.6365384615384615,0.6288461538461538,-0.0076923076923076,0.5945207351233176,0.5983547103051746,0.003833975181857,0.6446280991735537,0.6333333333333333,-0.0112947658402203,0.711111111111111,0.7022222222222222,-0.0088888888888888,0.6730769230769231,0.6730769230769231,0.0,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7251936026936028,0.7291273849607183,0.0039337822671154,0.0902710321387091,0.1063254893070672,0.0160544571683581,0.7042899408284023,0.7316568047337277,0.0273668639053253,0.7382017245115331,0.751248366141942,0.0130466416304089,0.7065740598979433,0.7279226076168472,0.0213485477189039,0.6487121212121212,0.702739898989899,0.0540277777777777,0.6557692307692308,0.6673076923076924,0.0115384615384616,0.6799274347661444,0.656999361147968,-0.0229280736181763,0.7153284671532847,0.6551724137931034,-0.0601560533601812,0.5577777777777777,0.7644444444444445,0.2066666666666667,0.5576923076923077,0.75,0.1923076923076923,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7085535914702581,0.7190628507295175,0.0105092592592593,0.1013811590145562,0.0975591197217704,-0.0038220392927858,0.6649408284023668,0.6856508875739646,0.0207100591715978,0.7514102571282283,0.7931089254309999,0.0416986683027715,0.7564367188450327,0.7792982890593297,0.022861570214297,0.6156565656565657,0.6696212121212121,0.0539646464646463,0.5846153846153846,0.6403846153846153,0.0557692307692306,0.6445678219940094,0.6650460487225194,0.0204782267285099,0.6618705035971223,0.6666666666666666,0.0047961630695443,0.4888888888888889,0.651111111111111,0.1622222222222221,0.4615384615384615,0.6346153846153846,0.173076923076923,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7145187991021325,0.674013748597082,-0.0405050505050504,0.1418000224369513,0.1274246909099229,-0.0143753315270284,0.6664201183431953,0.6269230769230769,-0.0394970414201183,0.7730889745860721,0.7479663915420427,-0.0251225830440293,0.7006447270686942,0.6766267709016529,-0.0240179561670412,0.6646969696969697,0.613169191919192,-0.0515277777777777,0.648076923076923,0.5942307692307692,-0.0538461538461537,0.6580359990886306,0.5684021684021684,-0.0896338306864622,0.6771653543307087,0.6,-0.0771653543307087,0.6399999999999999,0.6577777777777778,0.0177777777777778,0.6346153846153846,0.6346153846153846,0.0,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7645763187429855,0.7624775533108866,-0.0020987654320988,0.09483219592127,0.0952253751582329,0.0003931792369629,0.7603550295857988,0.7571005917159764,-0.0032544378698223,0.8036136349256717,0.8015519392457161,-0.0020616956799556,0.782659634677005,0.7815824462937373,-0.0010771883832676,0.7191287878787879,0.7191287878787879,0.0,0.6923076923076923,0.6923076923076923,0.0,0.7122402402402402,0.7122402402402402,0.0,0.7142857142857143,0.7142857142857143,0.0,0.711111111111111,0.711111111111111,0.0,0.6923076923076923,0.6923076923076923,0.0,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7402356902356902,0.7458796296296295,0.0056439393939392,0.1224541821511121,0.1117833061981153,-0.0106708759529968,0.7118343195266273,0.7168639053254439,0.0050295857988165,0.7890389247595911,0.7909495283605357,0.0019106036009445,0.7415489327525673,0.7441839336669234,0.002635000914356,0.649419191919192,0.6809469696969697,0.0315277777777777,0.6326923076923077,0.6730769230769231,0.0403846153846154,0.7090757386126597,0.7303081232492998,0.0212323846366401,0.7368421052631579,0.7534246575342466,0.0165825522710887,0.4511111111111111,0.5266666666666666,0.0755555555555555,0.4038461538461538,0.5,0.0961538461538462,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6843350168350169,0.6702356902356903,-0.0140993265993265,0.1201517357025351,0.1278256299497546,0.0076738942472195,0.6544378698224852,0.6511834319526627,-0.0032544378698224,0.7518400444404112,0.7507113628675028,-0.0011286815729083,0.7191494356325929,0.7230593101853575,0.0039098745527645,0.6223358585858586,0.6508080808080807,0.0284722222222221,0.6153846153846154,0.6192307692307693,0.0038461538461538,0.6035353535353536,0.6063297063297064,0.0027943527943528,0.64,0.628099173553719,-0.0119008264462809,0.6288888888888889,0.6733333333333332,0.0444444444444442,0.6153846153846154,0.6538461538461539,0.0384615384615384,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7620896464646465,0.7589015151515152,-0.0031881313131313,0.1105057220666813,0.1052567238252136,-0.0052489982414676,0.7337278106508875,0.7468934911242604,0.0131656804733728,0.8009974820703217,0.7997299450134203,-0.0012675370569014,0.7685144737149383,0.7700266832013848,0.0015122094864464,0.6812121212121213,0.707739898989899,0.0265277777777777,0.6576923076923077,0.6865384615384615,0.0288461538461538,0.6905372405372405,0.6843434343434344,-0.0061938061938061,0.7111111111111111,0.6991869918699187,-0.0119241192411924,0.5977777777777777,0.7133333333333333,0.1155555555555555,0.5769230769230769,0.7115384615384616,0.1346153846153847,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7897615039281706,0.7873092031425365,-0.002452300785634,0.1272521514572494,0.1294676321465468,0.0022154806892973,0.7440828402366864,0.7510355029585799,0.0069526627218935,0.8761986278988442,0.8718210725837888,-0.0043775553150553,0.8146227235534622,0.8213934890154204,0.0067707654619582,0.6882954545454545,0.7044823232323232,0.0161868686868686,0.6692307692307693,0.6846153846153846,0.0153846153846153,0.6944312733786417,0.6831073762838469,-0.0113238970947948,0.7121212121212122,0.704,-0.0081212121212121,0.6244444444444444,0.7,0.0755555555555556,0.6153846153846154,0.6923076923076923,0.0769230769230768,10.8,10.8,0.0,22,22,0
Post2,Post2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6376290684624017,0.6383698092031425,0.0007407407407407,0.1326793961713888,0.0984680690946146,-0.0342113270767742,0.6137573964497042,0.6282544378698225,0.0144970414201183,0.7336327837521768,0.6997664362203311,-0.0338663475318457,0.6668225109942685,0.6903309283690056,0.023508417374737,0.5954545454545455,0.6115656565656565,0.016111111111111,0.5673076923076923,0.6076923076923078,0.0403846153846154,0.6067860794176584,0.594763423710792,-0.0120226557068663,0.6153846153846154,0.6290322580645161,0.0136476426799007,0.5333333333333333,0.6155555555555555,0.0822222222222222,0.5192307692307693,0.6153846153846154,0.0961538461538461,10.8,10.8,0.0,22,22,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7308571829405162,0.7571071829405163,0.0262500000000001,0.1475670075898142,0.1027050881938623,-0.0448619193959518,0.6846153846153846,0.7168639053254438,0.0322485207100591,0.8155068818843698,0.8361588425155523,0.0206519606311824,0.7670430524376879,0.8003583273829167,0.0333152749452287,0.6719191919191919,0.6821212121212121,0.0102020202020202,0.6384615384615384,0.6480769230769231,0.0096153846153846,0.6230065359477124,0.6368253968253968,0.0138188608776844,0.6386554621848739,0.6440677966101694,0.0054123344252955,0.7155555555555556,0.7288888888888889,0.0133333333333333,0.6923076923076923,0.7115384615384616,0.0192307692307692,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6953822951739619,0.7100617283950618,0.0146794332210998,0.1210562893751921,0.1482391583236665,0.0271828689484743,0.656508875739645,0.6764792899408284,0.0199704142011833,0.771946744623094,0.7940924673375831,0.0221457227144891,0.7646448209900626,0.7660892439582281,0.0014444229681654,0.6147601010101009,0.6578156565656565,0.0430555555555556,0.5942307692307692,0.6230769230769231,0.0288461538461538,0.6347012517744224,0.6051887293992557,-0.0295125223751666,0.6666666666666666,0.6153846153846154,-0.0512820512820512,0.4955555555555556,0.7066666666666667,0.211111111111111,0.4807692307692308,0.6923076923076923,0.2115384615384615,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7064674523007857,0.7033684062850729,-0.0030990460157127,0.0950753325798546,0.1045023782700976,0.009427045690243,0.6603550295857988,0.6813609467455622,0.0210059171597634,0.7665782444082883,0.7598573301698301,-0.0067209142384581,0.7622297691065698,0.7562894995924292,-0.0059402695141406,0.6225378787878788,0.6451767676767677,0.0226388888888888,0.5884615384615385,0.6384615384615384,0.0499999999999999,0.6321283583577485,0.6162420000244742,-0.0158863583332743,0.6518518518518519,0.6386554621848739,-0.013196389666978,0.5333333333333334,0.691111111111111,0.1577777777777775,0.5,0.6923076923076923,0.1923076923076923,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7116603535353535,0.73375,0.0220896464646465,0.1392496456866031,0.1381393664669895,-0.0011102792196136,0.6795857988165681,0.7007396449704143,0.0211538461538461,0.7892298260419441,0.8163221900424251,0.0270923640004809,0.7251267375502048,0.7992105476529305,0.0740838101027256,0.6590656565656565,0.6637247474747474,0.0046590909090908,0.6384615384615384,0.6346153846153846,-0.0038461538461538,0.665525125029769,0.645926868044515,-0.0195982569852539,0.671875,0.6504065040650406,-0.0214684959349593,0.6244444444444444,0.6755555555555557,0.0511111111111113,0.6153846153846154,0.6538461538461539,0.0384615384615384,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7193420314253648,0.7260086980920314,0.0066666666666665,0.1262173353425003,0.127366508722578,0.0011491733800776,0.7097633136094674,0.7153846153846154,0.0056213017751479,0.7639070967322624,0.7672184773805997,0.0033113806483372,0.7716154784831681,0.7775409624372962,0.005925483954128,0.7042676767676767,0.702739898989899,-0.0015277777777776,0.6807692307692308,0.6788461538461539,-0.0019230769230769,0.7253147884726832,0.7145902177481125,-0.0107245707245706,0.7131782945736435,0.7175572519083969,0.0043789573347534,0.6688888888888889,0.6533333333333333,-0.0155555555555555,0.6538461538461539,0.6346153846153846,-0.0192307692307692,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6945735129068462,0.691581088664422,-0.0029924242424241,0.1638010414729061,0.1608014763925636,-0.0029995650803425,0.5920118343195266,0.6,0.0079881656804733,0.7450601864838661,0.7302639397739196,-0.0147962467099465,0.6912801193075513,0.6937091759116787,0.0024290566041273,0.549040404040404,0.5641919191919191,0.0151515151515151,0.5211538461538461,0.5346153846153846,0.0134615384615385,0.6108124113426341,0.6132886018188245,0.0024761904761904,0.6490066225165563,0.6438356164383562,-0.0051710060782,0.3066666666666666,0.3733333333333333,0.0666666666666667,0.2884615384615384,0.3461538461538461,0.0576923076923077,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7368911335578001,0.7375491021324354,0.0006579685746352,0.1453789017898528,0.1509961993081092,0.0056172975182564,0.720414201183432,0.7180473372781064,-0.0023668639053255,0.8206017093908684,0.8346988623037014,0.0140971529128329,0.8165557288078196,0.8155409323101721,-0.0010147964976474,0.7171212121212122,0.7130934343434342,-0.0040277777777779,0.6923076923076923,0.6942307692307692,0.0019230769230769,0.7181286549707602,0.6916533758639021,-0.026475279106858,0.7142857142857143,0.7096774193548387,-0.0046082949308755,0.7155555555555556,0.72,0.0044444444444443,0.6923076923076923,0.7115384615384616,0.0192307692307692,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7275505050505051,0.722544191919192,-0.0050063131313131,0.121747512878719,0.124155158824178,0.002407645945459,0.6914201183431953,0.7020710059171598,0.0106508875739644,0.7731697159156795,0.7702276984340594,-0.0029420174816201,0.7702373954664539,0.7601959427962666,-0.0100414526701873,0.6337121212121212,0.6723232323232323,0.0386111111111111,0.6057692307692308,0.6384615384615384,0.0326923076923075,0.6791236556753798,0.7057734531173944,0.0266497974420145,0.6944444444444444,0.7007299270072993,0.0062854825628548,0.4777777777777777,0.58,0.1022222222222222,0.4423076923076923,0.5384615384615384,0.0961538461538461,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7523583052749718,0.7540726711560045,0.0017143658810326,0.1113802437806729,0.114117917121562,0.002737673340889,0.7168639053254439,0.718491124260355,0.0016272189349111,0.8196305566595665,0.8205073472031188,0.0008767905435522,0.7951372985770255,0.7889011838465341,-0.0062361147304914,0.6685732323232323,0.680239898989899,0.0116666666666667,0.6269230769230769,0.6442307692307692,0.0173076923076922,0.696829436583076,0.6805779230041106,-0.0162515135789653,0.7,0.6870229007633588,-0.0129770992366411,0.56,0.6333333333333333,0.0733333333333332,0.5,0.5961538461538461,0.0961538461538461,10.4,10.4,0.0,33,33,0
Post2,Post2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6949817620650954,0.7365670594837261,0.0415852974186307,0.1056133979205561,0.1010767565956655,-0.0045366413248905,0.6757396449704143,0.6943786982248521,0.0186390532544378,0.7826583251932482,0.813027513710115,0.0303691885168667,0.7302471870022089,0.7531837760117022,0.0229365890094932,0.6405934343434343,0.7267045454545454,0.0861111111111111,0.6384615384615384,0.7038461538461538,0.0653846153846153,0.6332609738925529,0.7107491201608849,0.077488146268332,0.671875,0.7154471544715447,0.0435721544715447,0.6222222222222221,0.7444444444444444,0.1222222222222222,0.6153846153846154,0.7307692307692307,0.1153846153846153,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5015600448933781,0.498303872053872,-0.0032561728395061,0.1251171366094942,0.1055097087752107,-0.0196074278342835,0.4937869822485207,0.4967455621301776,0.0029585798816569,0.611453378654981,0.5974941439125876,-0.0139592347423933,0.5559989519128475,0.5670279988737587,0.0110290469609111,0.4430934343434343,0.4682323232323232,0.0251388888888889,0.4365384615384615,0.4711538461538461,0.0346153846153846,0.4883403361344537,0.507449494949495,0.0191091588150412,0.5038167938931297,0.5343511450381679,0.0305343511450382,0.38,0.4066666666666666,0.0266666666666666,0.3653846153846153,0.4038461538461538,0.0384615384615384,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5232505611672279,0.494395342312009,-0.0288552188552189,0.0997163921715072,0.0920739784786625,-0.0076424136928446,0.4866863905325444,0.4868343195266272,0.0001479289940827,0.6135794457628156,0.621034164608671,0.0074547188458553,0.568245666301348,0.5545970560205902,-0.0136486102807578,0.4619823232323232,0.4668560606060605,0.0048737373737373,0.45,0.4653846153846154,0.0153846153846153,0.512441348973607,0.4841666666666667,-0.0282746823069403,0.5333333333333333,0.515625,-0.0177083333333333,0.3844444444444445,0.4444444444444445,0.06,0.3461538461538461,0.4230769230769231,0.0769230769230769,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5477581369248036,0.5345679012345679,-0.0131902356902356,0.0710180657044966,0.0821871333573482,0.0111690676528515,0.4977810650887574,0.525,0.0272189349112426,0.5934226776626076,0.5747038758281653,-0.0187188018344423,0.5594656558391812,0.5617561094621526,0.0022904536229714,0.5088510101010101,0.5228787878787878,0.0140277777777777,0.4961538461538461,0.5096153846153846,0.0134615384615384,0.6288522859254566,0.6024554235285943,-0.0263968623968623,0.6540880503144654,0.6206896551724138,-0.0333983951420515,0.2044444444444444,0.3199999999999999,0.1155555555555555,0.1923076923076923,0.3269230769230769,0.1346153846153846,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5675603254769921,0.5331158810325476,-0.0344444444444445,0.1245429625615441,0.1743768358838243,0.0498338733222802,0.5384615384615385,0.519378698224852,-0.0190828402366864,0.6894884447553595,0.6274617038671157,-0.0620267408882437,0.6210735900900262,0.5971243031264104,-0.0239492869636157,0.5464267676767677,0.4953282828282828,-0.0510984848484848,0.5576923076923077,0.4942307692307692,-0.0634615384615385,0.545922920892495,0.4963624070317782,-0.0495605138607167,0.5737704918032787,0.528,-0.0457704918032786,0.5644444444444445,0.5,-0.0644444444444445,0.5769230769230769,0.4807692307692308,-0.096153846153846,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6144682940516274,0.6120861391694725,-0.0023821548821548,0.1091848421140427,0.0833701706852364,-0.0258146714288062,0.6213017751479291,0.6218934911242605,0.0005917159763314,0.6489743452391752,0.6450507656893057,-0.0039235795498694,0.6535836353752755,0.657452829465444,0.0038691940901685,0.596780303030303,0.5967803030303029,-1.1102230246251563e-16,0.575,0.5807692307692308,0.0057692307692308,0.6382640503009714,0.6391392111761324,0.0008751608751609,0.6571428571428571,0.6713286713286714,0.0141858141858142,0.5,0.4777777777777777,-0.0222222222222223,0.4423076923076923,0.4230769230769231,-0.0192307692307692,10.4,10.4,0.0,33,33,0
Pre,Pre,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5644009539842874,0.5723947811447812,0.0079938271604937,0.0740693691007383,0.077091594021438,0.0030222249206997,0.579585798816568,0.5837278106508876,0.0041420118343196,0.6167808134773429,0.6103387982865394,-0.0064420151908035,0.6276742489736538,0.6293276814920175,0.0016534325183636,0.519621212121212,0.4921969696969697,-0.0274242424242423,0.5365384615384615,0.5307692307692308,-0.0057692307692307,0.6138695095216834,0.5633537933537933,-0.05051571616789,0.6666666666666666,0.6533333333333333,-0.0133333333333333,0.3177777777777778,0.3311111111111111,0.0133333333333332,0.2884615384615384,0.3076923076923077,0.0192307692307693,10.4,10.4,0.0,33,33,0
