Quad_Tag,Dataset_A,Dataset_B,Dataset_C,Dataset_D,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Std_PR_AUC_No_SMOTE,Std_PR_AUC_SMOTE,Delta_Std_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Acc_No_SMOTE,Mean_Acc_SMOTE,Delta_Mean_Acc_SMOTE_minus_No_SMOTE,Std_Acc_No_SMOTE,Std_Acc_SMOTE,Delta_Std_Acc_SMOTE_minus_No_SMOTE,Pooled_Acc_No_SMOTE,Pooled_Acc_SMOTE,Delta_Pooled_Acc_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Std_Bal_Acc_No_SMOTE,Std_Bal_Acc_SMOTE,Delta_Std_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_Prec_No_SMOTE,Mean_Prec_SMOTE,Delta_Mean_Prec_SMOTE_minus_No_SMOTE,Std_Prec_No_SMOTE,Std_Prec_SMOTE,Delta_Std_Prec_SMOTE_minus_No_SMOTE,Pooled_Prec_No_SMOTE,Pooled_Prec_SMOTE,Delta_Pooled_Prec_SMOTE_minus_No_SMOTE,Mean_Rec_No_SMOTE,Mean_Rec_SMOTE,Delta_Mean_Rec_SMOTE_minus_No_SMOTE,Std_Rec_No_SMOTE,Std_Rec_SMOTE,Delta_Std_Rec_SMOTE_minus_No_SMOTE,Pooled_Rec_No_SMOTE,Pooled_Rec_SMOTE,Delta_Pooled_Rec_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Std_F1_No_SMOTE,Std_F1_SMOTE,Delta_Std_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Mean_Specificity_No_SMOTE,Mean_Specificity_SMOTE,Delta_Mean_Specificity_SMOTE_minus_No_SMOTE,Std_Specificity_No_SMOTE,Std_Specificity_SMOTE,Delta_Std_Specificity_SMOTE_minus_No_SMOTE,Pooled_Specificity_No_SMOTE,Pooled_Specificity_SMOTE,Delta_Pooled_Specificity_SMOTE_minus_No_SMOTE,Mean_Kappa_No_SMOTE,Mean_Kappa_SMOTE,Delta_Mean_Kappa_SMOTE_minus_No_SMOTE,Std_Kappa_No_SMOTE,Std_Kappa_SMOTE,Delta_Std_Kappa_SMOTE_minus_No_SMOTE,Pooled_Kappa_No_SMOTE,Pooled_Kappa_SMOTE,Delta_Pooled_Kappa_SMOTE_minus_No_SMOTE,Pooled_Brier_No_SMOTE,Pooled_Brier_SMOTE,Delta_Pooled_Brier_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6973809523809524,0.6917460317460318,-0.005634920634920659,0.069113998379365,0.064000641688645,-0.0051133566907199945,0.633015873015873,0.6292063492063492,-0.003809523809523818,0.7745065232105324,0.7659426986908253,-0.008563824519707053,0.0815977216007015,0.0808854755504608,-0.0007122460502407002,0.6933503357798094,0.6899580955880664,-0.003392240191743001,0.5457422969187676,0.5469327731092438,0.0011904761904761862,0.0604114472135594,0.0632441016787106,0.0028326544651511992,0.5486725663716814,0.5486725663716814,0.0,0.5243253968253968,0.5271031746031747,0.002777777777777879,0.1019005277763491,0.1058554041656866,0.003954876389337503,0.518888888888889,0.520952380952381,0.0020634920634919895,0.576934046345811,0.5784523809523809,0.0015183346065699155,0.0828297844544122,0.0760642555676231,-0.006765528886789107,0.5697674418604651,0.5714285714285714,0.0016611295681062677,0.7974603174603174,0.7863492063492064,-0.011111111111111072,0.1363328519119879,0.1482801377263391,0.0119472858143512,0.7777777777777778,0.7619047619047619,-0.015873015873015928,0.6557905920989086,0.6523375745282438,-0.0034530175706647404,0.0396675355466757,0.043793327613943,0.004125792067267299,0.6577181208053692,0.6530612244897959,-0.004656896315573311,0.2511904761904762,0.2678571428571429,0.01666666666666672,0.1725328191856411,0.1675148485651225,-0.0050179706205185914,0.26,0.28,0.020000000000000018,0.0421477027443724,0.0474822695035461,0.005334566759173702,0.2099755515371533,0.2179515361013295,0.007975984564176197,0.0396600566572237,0.043802887008462,0.0041428303512383025,0.3681707654695387,0.3608506645092604,-0.007320100960278297,9.6,9.6,0.0,33,33,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7255952380952382,0.7327777777777778,0.007182539682539568,0.1134645876387085,0.0942794343480734,-0.019185153290635096,0.7320634920634921,0.7263492063492063,-0.005714285714285783,0.7814205665001588,0.7874116619636854,0.005991095463526608,0.1393436632061329,0.1319337606763328,-0.007409902529800089,0.7715027720211615,0.7708212321958339,-0.0006815398253275928,0.678655462184874,0.6631792717086835,-0.015476190476190532,0.074171392464648,0.0631022000965385,-0.011069192368109507,0.672566371681416,0.6548672566371682,-0.017699115044247815,0.6809920634920635,0.6659126984126985,-0.015079365079365026,0.0827715759596739,0.0686393696339354,-0.0141322063257385,0.6733333333333333,0.6595238095238095,-0.013809523809523827,0.7161616161616162,0.7151981351981352,-0.0009634809634809782,0.1595959595959596,0.144586601161225,-0.01500935843473461,0.7241379310344828,0.7222222222222222,-0.0019157088122605526,0.6784126984126985,0.6339682539682541,-0.0444444444444444,0.1801083070476586,0.1704073048137538,-0.009701002233904799,0.6666666666666666,0.6190476190476191,-0.04761904761904756,0.6841358627928501,0.6593064713064714,-0.02482939148637875,0.136464649579714,0.1254488191402266,-0.011015830439487395,0.6942148760330579,0.6666666666666666,-0.02754820936639124,0.6835714285714285,0.6978571428571428,0.014285714285714346,0.1115912528370865,0.1100257648655094,-0.0015654879715771008,0.68,0.7,0.019999999999999907,0.3446657088573806,0.315244509570573,-0.029421199286807642,0.1609367594551364,0.1321703085768398,-0.0287664508782966,0.3431264728986646,0.3132304815334268,-0.029895991365237795,0.2088919675746489,0.2142752734052594,0.005383305830610502,9.6,9.6,0.0,33,33,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7671428571428571,0.7633333333333333,-0.003809523809523818,0.0632870698673597,0.0648746295642488,0.0015875596968891043,0.725079365079365,0.7336507936507937,0.008571428571428674,0.818654977046231,0.8158325429437625,-0.0028224341024685184,0.116883896575042,0.11799663395276,0.0011127373777179983,0.7954687364473012,0.7948027131179825,-0.0006660233293187545,0.6729411764705883,0.6407983193277311,-0.03214285714285714,0.0744958707302836,0.0843176060229117,0.0098217352926281,0.672566371681416,0.6371681415929203,-0.03539823008849563,0.7020238095238096,0.6626190476190477,-0.03940476190476194,0.0691857312377595,0.0997541699972828,0.030568438759523295,0.6671428571428571,0.6415873015873016,-0.025555555555555554,0.7426767676767676,0.7305555555555555,-0.012121212121212088,0.1789768162216044,0.2040485296911884,0.02507171346958398,0.703125,0.7037037037037037,0.0005787037037037202,0.7433333333333334,0.6133333333333333,-0.13000000000000012,0.1619480178755737,0.1656114745234374,0.0036634566478637165,0.7142857142857143,0.6031746031746031,-0.11111111111111116,0.7087404549473516,0.6432292853345485,-0.06551116961280312,0.0712388499258581,0.1209224762958259,0.0496836263699678,0.7086614173228346,0.6495726495726496,-0.05908876775018501,0.6607142857142858,0.7119047619047619,0.05119047619047612,0.2278759259810552,0.2223865605492498,-0.005489365431805393,0.62,0.68,0.06000000000000005,0.3706183645583201,0.2937760155561632,-0.07684234900215692,0.1319918925816228,0.1824336901983916,0.050441797616768785,0.3349769365357086,0.2780115318684742,-0.056965404667234376,0.2118192135364878,0.2087740581506758,-0.003045155385812015,9.6,9.6,0.0,33,33,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7452380952380953,0.7385714285714287,-0.006666666666666599,0.0613318010587789,0.0608018354140755,-0.0005299656447033951,0.7187301587301587,0.720952380952381,0.0022222222222223476,0.816403896393707,0.8132365286307511,-0.003167367762955897,0.0982023330280246,0.0991192433223313,0.000916910294306697,0.796226086870546,0.7886979537067107,-0.007528133163835271,0.6703221288515406,0.6752240896358543,0.004901960784313708,0.0726948557472601,0.0288467266387164,-0.0438481291085437,0.6637168141592921,0.672566371681416,0.008849557522123908,0.6951984126984128,0.695515873015873,0.0003174603174602719,0.0729494608254171,0.0471958042683793,-0.025753656557037805,0.6592063492063491,0.6753968253968254,0.01619047619047631,0.741010101010101,0.754090909090909,0.013080808080808026,0.1921875847920176,0.1702234797489795,-0.021964105043038112,0.6984126984126984,0.7321428571428571,0.03373015873015872,0.7296825396825397,0.6707936507936508,-0.05888888888888888,0.1558739857080357,0.1206875407376089,-0.035186444970426806,0.6984126984126984,0.6507936507936508,-0.04761904761904756,0.7020000000000001,0.687844611528822,-0.014155388471178032,0.0828277999493192,0.0647524182783276,-0.018075381670991597,0.6984126984126984,0.6890756302521008,-0.00933706816059754,0.6607142857142858,0.7202380952380952,0.05952380952380942,0.2278759259810552,0.1758523138351586,-0.0520236121458966,0.62,0.7,0.07999999999999996,0.358225352112676,0.359006205062543,0.0007808529498670169,0.1334678300687106,0.0665306885080685,-0.06693714156064211,0.3184126984126983,0.3457987795337193,0.027386081121020978,0.2151159191746737,0.2107487770581731,-0.004367142116500605,9.6,9.6,0.0,33,33,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6838492063492063,0.6926190476190476,0.008769841269841261,0.1170329257915257,0.0682731608305629,-0.048759764960962806,0.7073015873015873,0.6895238095238094,-0.017777777777777892,0.7565513320668136,0.7614130782068105,0.004861746139996903,0.1460541314099695,0.1353453793739847,-0.010708752035984814,0.7659876957050842,0.7558511252474156,-0.010136570457668581,0.6418907563025211,0.6717927170868349,0.02990196078431373,0.1130995905884288,0.0315535805806157,-0.08154601000781311,0.6371681415929203,0.672566371681416,0.03539823008849563,0.6513095238095238,0.6716666666666666,0.02035714285714285,0.1120297624494366,0.0492585488613747,-0.0627712135880619,0.6312698412698412,0.6774603174603174,0.046190476190476226,0.6893251846193023,0.7285048285048286,0.039179643885526305,0.1904105124195793,0.1249588175529704,-0.06545169486660889,0.671875,0.7407407407407407,0.0688657407407407,0.6928571428571428,0.6395238095238096,-0.05333333333333323,0.150868820027993,0.1423592735349575,-0.008509546493035508,0.6825396825396826,0.6349206349206349,-0.04761904761904767,0.6742030806459118,0.6698948353877359,-0.004308245258175969,0.131638910189133,0.1033422159331625,-0.028296694255970506,0.6771653543307087,0.6837606837606838,0.006595329429975094,0.6097619047619047,0.7038095238095238,0.09404761904761905,0.1808715358248924,0.1337883392822078,-0.04708319654268461,0.58,0.72,0.14,0.2858365586626455,0.3268887028890593,0.04105214422641379,0.2117865116308549,0.0809046294526552,-0.1308818821781997,0.2630825512963257,0.3484494311983792,0.0853668799020535,0.2319016390018672,0.2406887243517749,0.008787085349907714,9.6,9.6,0.0,33,33,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7813888888888888,0.7470238095238095,-0.034365079365079265,0.0653864705163155,0.0666028606223779,0.0012163901060623927,0.6714285714285715,0.6634920634920635,-0.00793650793650802,0.8284023337341992,0.7915778059037374,-0.03682452783046186,0.1169101234519143,0.138956664722902,0.022046541270987693,0.7653158187623101,0.7303385577194406,-0.03497726104286958,0.6036974789915966,0.58703081232493,-0.016666666666666607,0.0451325267857679,0.0323895532954197,-0.012742973490348204,0.6017699115044248,0.584070796460177,-0.017699115044247815,0.6368253968253968,0.6201587301587301,-0.01666666666666672,0.0307076199649257,0.0325478116055814,0.0018401916406557,0.6057142857142856,0.5836507936507936,-0.022063492063492007,0.7228282828282828,0.6971139971139971,-0.02571428571428569,0.1658272094732758,0.1769677578964692,0.011140548423193397,0.6666666666666666,0.6379310344827587,-0.028735632183907955,0.6188888888888889,0.6355555555555557,0.01666666666666672,0.2006040261526223,0.2004193135268352,-0.00018471262578709235,0.5714285714285714,0.5873015873015873,0.015873015873015928,0.6175832862789384,0.6133874820831343,-0.00419580419580412,0.0658616782785839,0.0651964908081847,-0.0006651874703992033,0.6153846153846154,0.6115702479338843,-0.00381436745073116,0.6547619047619048,0.6047619047619047,-0.050000000000000044,0.2195129632688782,0.2205949489885803,0.001081985719702111,0.64,0.58,-0.06000000000000005,0.2487131968599722,0.2153798635266389,-0.0333333333333333,0.0660257408988153,0.056236113611491,-0.009789627287324298,0.2075736325385693,0.1655930871956009,-0.04198054534296841,0.2242533050550703,0.2254300196727192,0.0011767146176488996,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7113492063492064,0.6897222222222223,-0.02162698412698405,0.0891194572010033,0.0442723425224063,-0.044847114678597,0.6812698412698411,0.6641269841269841,-0.017142857142857015,0.7742448411730359,0.7530182104670057,-0.02122663070603026,0.144869194301148,0.1328874008924778,-0.0119817934086702,0.7508172835163291,0.7438144992817233,-0.007002784234605874,0.611218487394958,0.6134593837535014,0.0022408963585434094,0.0846873775601896,0.0785938992319189,-0.006093478328270702,0.6106194690265486,0.6106194690265486,0.0,0.6211507936507937,0.6173015873015872,-0.003849206349206491,0.0983761772992583,0.0993217107040709,0.0009455334048126124,0.6074603174603175,0.6157142857142857,0.00825396825396818,0.6782828282828283,0.6796536796536797,0.001370851370851467,0.2191220854170538,0.2113910926147159,-0.00773099280233791,0.6557377049180327,0.6792452830188679,0.023507578100835147,0.6506349206349207,0.5750793650793651,-0.0755555555555556,0.1981524642616652,0.1684272842000017,-0.029725180061663498,0.6349206349206349,0.5714285714285714,-0.06349206349206349,0.6331135531135531,0.6054600301659125,-0.027653522947640563,0.1368190661264744,0.1468056419788263,0.009986575852351909,0.6451612903225806,0.6206896551724138,-0.024471635150166815,0.5916666666666667,0.6595238095238095,0.06785714285714284,0.2273030282830976,0.2016935103290225,-0.025609517954075095,0.58,0.66,0.08000000000000007,0.2204465206849541,0.2122216535205174,-0.008224867164436711,0.1762993510413039,0.1726128900031505,-0.003686461038153399,0.2140373063547266,0.2267496111975118,0.01271230484278521,0.2321999727712263,0.2383070622826406,0.006107089511414282,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.726468253968254,0.7429761904761905,0.01650793650793647,0.1011787730549546,0.0673586535540666,-0.03382011950088799,0.6696825396825397,0.686031746031746,0.016349206349206336,0.737077599502252,0.7663774237265751,0.02929982422432309,0.1603601860210809,0.1458983930607923,-0.0144617929602886,0.7111828041918712,0.7369370467495358,0.025754242557664564,0.6264565826330533,0.6336974789915967,0.007240896358543414,0.1118100341237189,0.0491436286264278,-0.0626664054972911,0.6194690265486725,0.6283185840707964,0.008849557522123908,0.6426984126984128,0.6387698412698413,-0.003928571428571503,0.0798519195144272,0.0297813692963915,-0.050070550218035706,0.6071428571428572,0.6274603174603175,0.02031746031746029,0.6804761904761905,0.7087912087912087,0.02831501831501826,0.1597645660128927,0.1716890103946758,0.011924444381783084,0.6428571428571429,0.6779661016949152,0.03510895883777232,0.7625396825396826,0.6715873015873016,-0.090952380952381,0.2158884214857759,0.192838786767693,-0.023049634718082884,0.7142857142857143,0.6349206349206349,-0.07936507936507942,0.6747071543593283,0.6501498501498502,-0.024557304209478104,0.1277293614607016,0.1091870160287248,-0.018542345431976803,0.6766917293233082,0.6557377049180327,-0.020954024405275495,0.5228571428571429,0.6059523809523809,0.083095238095238,0.2593232077487425,0.2104955819552413,-0.04882762579350122,0.5,0.62,0.12,0.2743722165125042,0.2640601503759398,-0.010312066136564435,0.1657987180562285,0.0544210874889054,-0.11137763056732311,0.2174263166371396,0.2528337531486145,0.035407436511474905,0.2417205796993542,0.2399702206978127,-0.001750359001541496,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6727380952380952,0.6988095238095238,0.026071428571428523,0.1357195998216991,0.1079178321844974,-0.0278017676372017,0.6276190476190475,0.6507936507936508,0.023174603174603292,0.7339622873914613,0.7415086305047789,0.0075463431133175884,0.1703293764983962,0.1521484784022046,-0.018180898096191583,0.6788773623677663,0.7118389637028677,0.0329616013351014,0.6082633053221288,0.588501400560224,-0.01976190476190476,0.0933729458175514,0.1144422638446043,0.021069318027052905,0.6106194690265486,0.584070796460177,-0.02654867256637161,0.6102380952380952,0.5907142857142856,-0.01952380952380961,0.0994183132416283,0.1076570846298572,0.0082387713882289,0.6074603174603175,0.5857142857142856,-0.021746031746031846,0.6587412587412588,0.6468481518481519,-0.011893106893106853,0.1879106701621002,0.1951555549633247,0.00724488480122451,0.6557377049180327,0.6428571428571429,-0.012880562060889833,0.6404761904761905,0.5847619047619048,-0.055714285714285716,0.1184535441701945,0.1955168999106411,0.0770633557404466,0.6349206349206349,0.5714285714285714,-0.06349206349206349,0.6357424822942065,0.5916749916749916,-0.04406749061921489,0.1187880010964616,0.1561039925701089,0.037315991473647295,0.6451612903225806,0.6050420168067226,-0.04011927351585798,0.58,0.5966666666666666,0.016666666666666607,0.212236765063088,0.215096877398689,0.0028601123356009894,0.58,0.6,0.020000000000000018,0.2042574092574092,0.1713639412230961,-0.03289346803431312,0.1799297083211611,0.2105851761031477,0.030655467781986606,0.2140373063547266,0.1689876388671569,-0.045049667487569695,0.291563029608741,0.2639759810694342,-0.02758704853930677,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7830952380952381,0.7869047619047619,0.003809523809523818,0.0618719896972408,0.059544969783818,-0.0023270199134228023,0.7390476190476191,0.746984126984127,0.007936507936507908,0.8292115811162365,0.8335426836808415,0.004331102564605005,0.095797947611788,0.0945364370162288,-0.0012615105955592065,0.8016995683168302,0.8121274957780245,0.010427927461194253,0.6509383753501401,0.6509383753501401,0.0,0.0730633703489541,0.0506011690474701,-0.022462201301484006,0.6460176991150443,0.6460176991150443,0.0,0.6626984126984127,0.6615079365079364,-0.0011904761904762973,0.0608911729713772,0.0380489136332722,-0.022842259338105,0.6371428571428572,0.6392063492063491,0.0020634920634918785,0.6872727272727273,0.690017825311943,0.002745098039215743,0.129453183513435,0.1194567239775202,-0.009996459535914784,0.6716417910447762,0.676923076923077,0.00528128587830079,0.7463492063492063,0.7296825396825397,-0.016666666666666607,0.1778780896131513,0.1558739857080357,-0.02200410390511559,0.7142857142857143,0.6984126984126984,-0.015873015873015928,0.6925188834154351,0.6889096880131362,-0.0036091954022988704,0.0892664492588303,0.0734232274012592,-0.015843221857571102,0.6923076923076923,0.6875,-0.004807692307692291,0.579047619047619,0.5933333333333333,0.014285714285714235,0.135378867042546,0.1218377792166471,-0.013541087825898912,0.56,0.58,0.019999999999999907,0.3095223677032188,0.3066935388743899,-0.0028288288288289,0.1295136333898649,0.0867045710362997,-0.042809062353565214,0.2765685019206146,0.2795664647752629,0.0029979628546483172,0.2040684848494977,0.2026374369128687,-0.0014310479366289874,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7062698412698413,0.7034126984126984,-0.0028571428571428914,0.0504217536147973,0.0555315140724402,0.005109760457642894,0.6958730158730159,0.699047619047619,0.0031746031746031633,0.7826119209349568,0.7840662281993775,0.001454307264420751,0.0991905491260872,0.1021219145766835,0.0029313654505963016,0.7494250298644911,0.7546228899524672,0.0051978600879760695,0.5955042016806724,0.6239355742296919,0.028431372549019507,0.0724204001392616,0.0562387349982564,-0.0161816651410052,0.6017699115044248,0.6283185840707964,0.02654867256637161,0.568888888888889,0.5956746031746032,0.02678571428571419,0.0773003650371086,0.0795591278540239,0.002258762816915297,0.5706349206349206,0.6006349206349206,0.030000000000000027,0.6007936507936507,0.6206959706959707,0.019902319902320054,0.1027341023827581,0.0846827507233283,-0.018051351659429796,0.6022727272727273,0.6235294117647059,0.021256684491978595,0.8473015873015873,0.8473015873015873,0.0,0.0950495488135258,0.0950495488135258,0.0,0.8412698412698413,0.8412698412698413,0.0,0.6946964658477323,0.709811785310878,0.015115319463145704,0.0710847884444273,0.0570588583630169,-0.014025930081410398,0.7019867549668874,0.7162162162162162,0.014229461249328779,0.2904761904761904,0.344047619047619,0.0535714285714286,0.1118287482458798,0.1206088108753708,0.008780062629491006,0.3,0.36,0.06,0.1389290356623466,0.1911584193040741,0.052229383641727495,0.1611992777759846,0.164377304557118,0.0031780267811333807,0.1489539748953975,0.2108413701363484,0.06188739524095091,0.3350221249625262,0.3201354267943134,-0.014886698168212809,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7059920634920634,0.7553968253968254,0.04940476190476195,0.095941384746783,0.0408630747657917,-0.0550783099809913,0.6717460317460318,0.7050793650793651,0.033333333333333326,0.7500896013363068,0.7870359364673682,0.03694633513106149,0.1432317996824836,0.1245600708270863,-0.018671728855397293,0.6937016906739955,0.723198172466216,0.02949648179222053,0.6086974789915967,0.6086974789915967,0.0,0.0682314131445894,0.0682314131445894,0.0,0.6017699115044248,0.6017699115044248,0.0,0.6213492063492063,0.6213492063492063,0.0,0.0714842816255876,0.0714842816255876,0.0,0.6036507936507937,0.6077777777777778,0.00412698412698409,0.6915864527629234,0.697016317016317,0.005429864253393646,0.2068645813811797,0.2044224136671471,-0.002442167714032578,0.6607142857142857,0.6730769230769231,0.01236263736263743,0.6117460317460318,0.5784126984126985,-0.033333333333333326,0.2047104648072797,0.1777029320905262,-0.02700753271675349,0.5873015873015873,0.5555555555555556,-0.031746031746031744,0.6117771883289125,0.6018461538461539,-0.00993103448275856,0.1385522229127425,0.1343294545766635,-0.004222768336078986,0.6218487394957983,0.6086956521739131,-0.013153087321885248,0.6309523809523809,0.6642857142857143,0.033333333333333326,0.2020305089104421,0.1759973201197745,-0.0260331887906676,0.62,0.66,0.040000000000000036,0.2228205387934011,0.2228205387934011,0.0,0.130119763117547,0.130119763117547,0.0,0.2043498670004694,0.2107713797920224,0.006421512791553008,0.2268024833391728,0.2205731354110121,-0.006229347928160711,11.6,11.6,0.0,49,49,0
ADC_Post1_Pre_T2,ADC,Post1,Pre,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7664285714285715,0.7772222222222223,0.0107936507936508,0.0641629240792892,0.0765318081707179,0.012368884091428708,0.704126984126984,0.7279365079365079,0.023809523809523836,0.8183947937167751,0.8249546027170707,0.006559809000295513,0.103981419311708,0.1040170045046509,3.558519294290241e-05,0.7611404319016002,0.787031423405681,0.025890991504080807,0.6426050420168068,0.6380812324929972,-0.0045238095238095966,0.062968299858171,0.104912360690645,0.041944060832474,0.6371681415929203,0.6371681415929203,0.0,0.6572222222222222,0.6523015873015872,-0.004920634920634992,0.0452592543109257,0.0955538416763454,0.050294587365419696,0.6250793650793651,0.6312698412698412,0.00619047619047608,0.6810394971385684,0.6824463118580766,0.0014068147195082092,0.1300451385431385,0.1393597382545607,0.009314599711422178,0.6571428571428571,0.671875,0.01473214285714286,0.7663492063492063,0.7088888888888889,-0.057460317460317434,0.1771627684093247,0.1980647107125083,0.020901942303183596,0.7301587301587301,0.6825396825396826,-0.04761904761904756,0.693876111611373,0.6729706575283786,-0.02090545408299438,0.0739943972019819,0.1148086303441968,0.0408142331422149,0.6917293233082706,0.6771653543307087,-0.014563968977561959,0.548095238095238,0.5957142857142856,0.04761904761904767,0.1634408919764819,0.1296288089813134,-0.033812082995168496,0.52,0.58,0.05999999999999994,0.2974271296079806,0.2911728711478399,-0.006254258460140716,0.1001939858020021,0.1956443522405122,0.09545036643851008,0.2538250926075053,0.2630825512963257,0.009257458688820386,0.2189928721944603,0.2079680999833419,-0.011024772211118389,11.6,11.6,0.0,49,49,0
